onset	duration	sample	sub_block	trial	focus_modality	event_type	attention_status	task_role	condition	event_code	cond_code
1.02	n/a	256	0	0	visual	pause_recording	n/a	n/a	attend_visual	202	2
6.14	n/a	1536	0	0	visual	pause_recording	n/a	n/a	attend_visual	202	2
10.7	n/a	2676	1	0	visual	look_word	unattended	cue_visual	attend_visual	2	2
11.112	n/a	2779	1	1	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
11.544	n/a	2887	1	2	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
11.912	n/a	2979	1	2	visual	button_press	n/a	target_detected	attend_visual	201	2
12.328	n/a	3083	1	3	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
13.06	n/a	3266	1	4	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
13.312	n/a	3329	1	5	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
13.952	n/a	3489	1	6	visual	high_tone	unattended	infrequent_stimulus	attend_visual	3	2
14.212	n/a	3554	1	7	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
14.64	n/a	3661	1	7	visual	button_press	n/a	target_detected	attend_visual	201	2
14.724	n/a	3682	1	8	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
15.372	n/a	3844	1	9	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
16.0	n/a	4001	1	10	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
16.28	n/a	4071	1	11	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
16.584	n/a	4147	2	11	visual	hear_word	unattended	cue_visual	attend_visual	1	2
17.004	n/a	4252	2	12	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
17.712	n/a	4429	2	13	visual	high_tone	unattended	infrequent_stimulus	attend_visual	3	2
18.224	n/a	4557	2	14	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
18.528	n/a	4633	2	15	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
18.884	n/a	4722	3	15	visual	look_word	unattended	cue_visual	attend_visual	2	2
19.432	n/a	4859	3	16	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
19.888	n/a	4973	3	16	visual	button_press	n/a	target_detected	attend_visual	201	2
20.192	n/a	5049	3	17	visual	light_bar	attended	infrequent_stimulus	attend_visual	4	2
20.708	n/a	5178	3	18	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
21.304	n/a	5327	3	19	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
21.652	n/a	5414	3	20	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
22.464	n/a	5617	3	21	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
22.748	n/a	5688	4	21	visual	hear_word	unattended	cue_visual	attend_visual	1	2
23.208	n/a	5803	4	22	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
23.676	n/a	5920	4	23	visual	high_tone	unattended	infrequent_stimulus	attend_visual	3	2
24.26	n/a	6066	4	24	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
24.6	n/a	6151	4	25	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
25.12	n/a	6281	4	26	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
25.34	n/a	6336	4	27	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
25.696	n/a	6425	4	28	visual	high_tone	unattended	infrequent_stimulus	attend_visual	3	2
26.008	n/a	6503	4	29	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
26.544	n/a	6637	4	30	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
27.3	n/a	6826	5	30	visual	look_word	unattended	cue_visual	attend_visual	2	2
27.756	n/a	6940	5	31	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
27.98	n/a	6996	5	32	visual	light_bar	attended	infrequent_stimulus	attend_visual	4	2
28.356	n/a	7090	5	33	visual	high_tone	unattended	infrequent_stimulus	attend_visual	3	2
29.076	n/a	7270	5	34	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
29.18	n/a	7296	5	34	visual	button_press	n/a	target_detected	attend_visual	201	2
29.804	n/a	7452	5	35	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
30.136	n/a	7535	5	36	visual	light_bar	attended	infrequent_stimulus	attend_visual	4	2
30.516	n/a	7630	5	37	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
31.012	n/a	7754	5	37	visual	button_press	n/a	target_detected	attend_visual	201	2
31.064	n/a	7767	5	38	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
31.74	n/a	7936	5	39	visual	light_bar	attended	infrequent_stimulus	attend_visual	4	2
32.296	n/a	8075	5	39	visual	button_press	n/a	target_detected	attend_visual	201	2
32.432	n/a	8109	5	40	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
32.752	n/a	8189	5	41	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
33.348	n/a	8338	5	42	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
33.748	n/a	8438	5	43	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
34.044	n/a	8512	5	44	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
34.84	n/a	8711	5	45	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
35.488	n/a	8873	5	46	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
36.216	n/a	9055	5	47	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
36.524	n/a	9132	6	47	visual	hear_word	unattended	cue_visual	attend_visual	1	2
36.98	n/a	9246	6	48	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
37.316	n/a	9330	6	49	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
37.568	n/a	9393	6	50	visual	high_tone	unattended	infrequent_stimulus	attend_visual	3	2
38.272	n/a	9569	6	51	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
38.72	n/a	9681	6	52	visual	high_tone	unattended	infrequent_stimulus	attend_visual	3	2
39.216	n/a	9805	6	53	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
39.72	n/a	9931	6	54	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
40.52	n/a	10131	6	55	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
40.964	n/a	10242	6	56	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
41.196	n/a	10300	7	56	visual	look_word	unattended	cue_visual	attend_visual	2	2
41.62	n/a	10406	7	57	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
42.016	n/a	10505	7	58	visual	light_bar	attended	infrequent_stimulus	attend_visual	4	2
42.316	n/a	10580	7	59	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
43.06	n/a	10766	7	60	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
43.856	n/a	10965	7	61	visual	light_bar	attended	infrequent_stimulus	attend_visual	4	2
44.072	n/a	11019	7	62	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
44.656	n/a	11165	7	62	visual	button_press	n/a	target_detected	attend_visual	201	2
44.684	n/a	11172	7	63	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
45.132	n/a	11284	7	64	visual	light_bar	attended	infrequent_stimulus	attend_visual	4	2
45.688	n/a	11423	7	64	visual	button_press	n/a	target_detected	attend_visual	201	2
45.708	n/a	11428	7	65	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
46.372	n/a	11594	7	66	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
47.052	n/a	11764	7	67	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
47.432	n/a	11859	7	68	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
48.168	n/a	12043	8	68	visual	hear_word	unattended	cue_visual	attend_visual	1	2
48.592	n/a	12149	8	69	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
48.832	n/a	12209	8	70	visual	high_tone	unattended	infrequent_stimulus	attend_visual	3	2
49.084	n/a	12272	8	71	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
49.54	n/a	12386	8	72	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
49.904	n/a	12477	8	73	visual	light_bar	attended	infrequent_stimulus	attend_visual	4	2
50.116	n/a	12530	8	74	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
50.312	n/a	12579	8	74	visual	button_press	n/a	target_detected	attend_visual	201	2
50.8	n/a	12701	8	75	visual	high_tone	unattended	infrequent_stimulus	attend_visual	3	2
51.164	n/a	12792	8	76	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
51.52	n/a	12881	8	77	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
51.784	n/a	12947	8	78	visual	high_tone	unattended	infrequent_stimulus	attend_visual	3	2
52.472	n/a	13119	8	79	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
52.76	n/a	13191	8	80	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
53.128	n/a	13283	9	80	visual	look_word	unattended	cue_visual	attend_visual	2	2
53.6	n/a	13401	9	81	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
53.944	n/a	13487	9	82	visual	high_tone	unattended	infrequent_stimulus	attend_visual	3	2
54.156	n/a	13540	9	83	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
54.708	n/a	13678	9	84	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
54.992	n/a	13749	9	85	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
55.288	n/a	13823	9	86	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
56.028	n/a	14008	9	87	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
56.48	n/a	14121	9	88	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
56.98	n/a	14246	9	89	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
57.192	n/a	14299	9	90	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
57.844	n/a	14462	9	91	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
58.188	n/a	14548	9	92	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
58.408	n/a	14603	10	92	visual	hear_word	unattended	cue_visual	attend_visual	1	2
58.784	n/a	14697	10	93	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
59.04	n/a	14761	10	94	visual	high_tone	unattended	infrequent_stimulus	attend_visual	3	2
59.296	n/a	14825	10	95	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
59.968	n/a	14993	10	96	visual	high_tone	unattended	infrequent_stimulus	attend_visual	3	2
60.316	n/a	15080	10	97	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
