onset	duration	sample	sub_block	trial	focus_modality	event_type	attention_status	task_role	condition	event_code	cond_code
19.62	n/a	4906	1	0	visual	look_word	unattended	cue_visual	attend_visual	2	2
20.004	n/a	5002	1	1	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
20.516	n/a	5130	1	2	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
21.288	n/a	5323	1	3	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
21.932	n/a	5484	1	4	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
22.332	n/a	5584	1	5	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
23.004	n/a	5752	1	6	visual	high_tone	unattended	infrequent_stimulus	attend_visual	3	2
23.384	n/a	5847	1	7	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
23.848	n/a	5963	1	8	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
24.576	n/a	6145	1	9	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
25.304	n/a	6327	1	10	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
25.536	n/a	6385	1	11	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
25.872	n/a	6469	2	11	visual	hear_word	unattended	cue_visual	attend_visual	1	2
26.24	n/a	6561	2	12	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
27.024	n/a	6757	2	13	visual	high_tone	unattended	infrequent_stimulus	attend_visual	3	2
27.616	n/a	6905	2	14	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
27.948	n/a	6988	2	15	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
28.248	n/a	7063	3	15	visual	look_word	unattended	cue_visual	attend_visual	2	2
28.752	n/a	7189	3	16	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
29.364	n/a	7342	3	17	visual	light_bar	attended	infrequent_stimulus	attend_visual	4	2
29.828	n/a	7458	3	17	visual	button_press	n/a	target_detected	attend_visual	201	2
29.96	n/a	7491	3	18	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
30.556	n/a	7640	3	19	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
30.872	n/a	7719	3	20	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
31.668	n/a	7918	3	21	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
32.068	n/a	8018	4	21	visual	hear_word	unattended	cue_visual	attend_visual	1	2
32.544	n/a	8137	4	22	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
33.0	n/a	8251	4	23	visual	high_tone	unattended	infrequent_stimulus	attend_visual	3	2
33.52	n/a	8381	4	24	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
33.816	n/a	8455	4	25	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
34.352	n/a	8589	4	26	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
34.676	n/a	8670	4	27	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
34.972	n/a	8744	4	28	visual	high_tone	unattended	infrequent_stimulus	attend_visual	3	2
35.36	n/a	8841	4	29	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
35.952	n/a	8989	4	30	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
36.652	n/a	9164	5	30	visual	look_word	unattended	cue_visual	attend_visual	2	2
37.036	n/a	9260	5	31	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
37.384	n/a	9347	5	32	visual	light_bar	attended	infrequent_stimulus	attend_visual	4	2
37.768	n/a	9443	5	33	visual	high_tone	unattended	infrequent_stimulus	attend_visual	3	2
37.872	n/a	9469	5	33	visual	button_press	n/a	target_detected	attend_visual	201	2
38.428	n/a	9608	5	34	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
39.04	n/a	9761	5	35	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
39.324	n/a	9832	5	36	visual	light_bar	attended	infrequent_stimulus	attend_visual	4	2
39.548	n/a	9888	5	37	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
39.736	n/a	9935	5	37	visual	button_press	n/a	target_detected	attend_visual	201	2
40.136	n/a	10035	5	38	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
40.912	n/a	10229	5	39	visual	light_bar	attended	infrequent_stimulus	attend_visual	4	2
41.188	n/a	10298	5	39	visual	button_press	n/a	target_detected	attend_visual	201	2
41.664	n/a	10417	5	40	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
42.008	n/a	10503	5	41	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
42.3	n/a	10576	5	41	visual	button_press	n/a	target_detected	attend_visual	201	2
42.572	n/a	10644	5	42	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
42.82	n/a	10706	5	43	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
43.1	n/a	10776	5	44	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
43.748	n/a	10938	5	45	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
44.388	n/a	11098	5	46	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
45.072	n/a	11269	5	47	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
45.476	n/a	11370	6	47	visual	hear_word	unattended	cue_visual	attend_visual	1	2
45.884	n/a	11472	6	48	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
46.256	n/a	11565	6	49	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
46.596	n/a	11650	6	50	visual	high_tone	unattended	infrequent_stimulus	attend_visual	3	2
47.248	n/a	11813	6	51	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
47.712	n/a	11929	6	52	visual	high_tone	unattended	infrequent_stimulus	attend_visual	3	2
48.188	n/a	12048	6	53	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
48.5	n/a	12126	6	53	visual	button_press	n/a	target_detected	attend_visual	201	2
48.724	n/a	12182	6	54	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
49.412	n/a	12354	6	55	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
49.98	n/a	12496	6	56	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
50.344	n/a	12587	7	56	visual	look_word	unattended	cue_visual	attend_visual	2	2
50.748	n/a	12688	7	57	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
51.056	n/a	12765	7	58	visual	light_bar	attended	infrequent_stimulus	attend_visual	4	2
51.432	n/a	12859	7	59	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
51.584	n/a	12897	7	59	visual	button_press	n/a	target_detected	attend_visual	201	2
52.132	n/a	13034	7	60	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
52.844	n/a	13212	7	61	visual	light_bar	attended	infrequent_stimulus	attend_visual	4	2
53.108	n/a	13278	7	62	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
53.264	n/a	13317	7	62	visual	button_press	n/a	target_detected	attend_visual	201	2
53.772	n/a	13444	7	63	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
54.404	n/a	13602	7	64	visual	light_bar	attended	infrequent_stimulus	attend_visual	4	2
54.74	n/a	13686	7	64	visual	button_press	n/a	target_detected	attend_visual	201	2
54.888	n/a	13723	7	65	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
55.644	n/a	13912	7	66	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
56.44	n/a	14111	7	67	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
56.804	n/a	14202	7	68	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
57.52	n/a	14381	8	68	visual	hear_word	unattended	cue_visual	attend_visual	1	2
58.032	n/a	14509	8	69	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
58.388	n/a	14598	8	70	visual	high_tone	unattended	infrequent_stimulus	attend_visual	3	2
58.748	n/a	14688	8	71	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
59.272	n/a	14819	8	72	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
59.504	n/a	14877	8	73	visual	light_bar	attended	infrequent_stimulus	attend_visual	4	2
59.86	n/a	14966	8	74	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
59.948	n/a	14988	8	74	visual	button_press	n/a	target_detected	attend_visual	201	2
60.52	n/a	15131	8	75	visual	high_tone	unattended	infrequent_stimulus	attend_visual	3	2
60.816	n/a	15205	8	76	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
61.132	n/a	15284	8	77	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
61.38	n/a	15346	8	78	visual	high_tone	unattended	infrequent_stimulus	attend_visual	3	2
62.172	n/a	15544	8	79	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
62.48	n/a	15621	8	79	visual	button_press	n/a	target_detected	attend_visual	201	2
62.536	n/a	15635	8	80	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
62.856	n/a	15715	9	80	visual	look_word	unattended	cue_visual	attend_visual	2	2
63.332	n/a	15834	9	81	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
63.544	n/a	15887	9	82	visual	high_tone	unattended	infrequent_stimulus	attend_visual	3	2
63.864	n/a	15967	9	83	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
64.412	n/a	16104	9	84	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
64.76	n/a	16191	9	85	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
65.04	n/a	16261	9	86	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
65.728	n/a	16433	9	87	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
66.324	n/a	16582	9	88	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
66.912	n/a	16729	9	89	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
67.176	n/a	16795	9	90	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
67.852	n/a	16964	9	91	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
68.124	n/a	17032	9	92	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
68.44	n/a	17111	10	92	visual	hear_word	unattended	cue_visual	attend_visual	1	2
68.8	n/a	17201	10	93	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
69.18	n/a	17296	10	94	visual	high_tone	unattended	infrequent_stimulus	attend_visual	3	2
69.412	n/a	17354	10	95	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
69.44	n/a	17361	10	95	visual	button_press	n/a	target_detected	attend_visual	201	2
70.04	n/a	17511	10	96	visual	high_tone	unattended	infrequent_stimulus	attend_visual	3	2
70.388	n/a	17598	10	97	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
70.676	n/a	17670	10	98	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
71.004	n/a	17752	10	99	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
71.256	n/a	17815	10	100	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
71.904	n/a	17977	10	101	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
72.38	n/a	18096	10	102	visual	high_tone	unattended	infrequent_stimulus	attend_visual	3	2
72.68	n/a	18171	10	103	visual	light_bar	attended	infrequent_stimulus	attend_visual	4	2
73.036	n/a	18260	10	104	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
73.056	n/a	18265	10	104	visual	button_press	n/a	target_detected	attend_visual	201	2
73.476	n/a	18370	10	105	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
73.82	n/a	18456	10	106	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
74.62	n/a	18656	11	106	visual	look_word	unattended	cue_visual	attend_visual	2	2
75.08	n/a	18771	11	107	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
75.388	n/a	18848	11	108	visual	high_tone	unattended	infrequent_stimulus	attend_visual	3	2
75.976	n/a	18995	11	109	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
76.276	n/a	19070	11	110	visual	light_bar	attended	infrequent_stimulus	attend_visual	4	2
76.48	n/a	19121	11	111	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
76.692	n/a	19174	11	111	visual	button_press	n/a	target_detected	attend_visual	201	2
76.936	n/a	19235	11	112	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
77.68	n/a	19421	11	113	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
78.348	n/a	19588	11	114	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
78.796	n/a	19700	11	115	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
79.524	n/a	19882	11	116	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
80.132	n/a	20034	12	116	visual	hear_word	unattended	cue_visual	attend_visual	1	2
80.536	n/a	20135	12	117	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
80.78	n/a	20196	12	118	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
81.496	n/a	20375	12	119	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
81.84	n/a	20461	12	119	visual	button_press	n/a	target_detected	attend_visual	201	2
82.124	n/a	20532	12	120	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
82.524	n/a	20632	12	121	visual	high_tone	unattended	infrequent_stimulus	attend_visual	3	2
83.076	n/a	20770	12	122	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
83.68	n/a	20921	12	123	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
