onset	duration	sample	trial_type	response_time	stim_file	value	HED
3.6675696062	n/a	918	0	n/a	n/a	1	n/a
4.1035184471	n/a	1027	0	n/a	n/a	5	n/a
4.3794860620	n/a	1096	0	n/a	n/a	5	n/a
4.6474546156	n/a	1163	0	n/a	n/a	201	n/a
5.0434081499	n/a	1262	0	n/a	n/a	6	n/a
5.8073185041	n/a	1453	0	n/a	n/a	6	n/a
6.3792513871	n/a	1596	0	n/a	n/a	5	n/a
6.7832039828	n/a	1697	0	n/a	n/a	201	n/a
6.8831922490	n/a	1722	0	n/a	n/a	6	n/a
7.2431500075	n/a	1812	0	n/a	n/a	3	n/a
7.5591129289	n/a	1891	0	n/a	n/a	5	n/a
7.7270932162	n/a	1933	0	n/a	n/a	201	n/a
7.9950617698	n/a	2000	0	n/a	n/a	5	n/a
8.3870157735	n/a	2098	0	n/a	n/a	2	n/a
8.8389627370	n/a	2211	0	n/a	n/a	201	n/a
8.8629599209	n/a	2217	0	n/a	n/a	5	n/a
9.2749115779	n/a	2320	0	n/a	n/a	4	n/a
10.0908158305	n/a	2524	0	n/a	n/a	6	n/a
10.4827698342	n/a	2622	0	n/a	n/a	6	n/a
11.2666778417	n/a	2818	0	n/a	n/a	5	n/a
11.5066496807	n/a	2878	0	n/a	n/a	6	n/a
11.5946393550	n/a	2900	0	n/a	n/a	201	n/a
11.8266121327	n/a	2958	0	n/a	n/a	6	n/a
12.4025445463	n/a	3102	0	n/a	n/a	4	n/a
12.7145079370	n/a	3180	0	n/a	n/a	5	n/a
13.0664666343	n/a	3268	0	n/a	n/a	201	n/a
13.0784652262	n/a	3271	0	n/a	n/a	6	n/a
13.3824295556	n/a	3347	0	n/a	n/a	6	n/a
13.6343999866	n/a	3410	0	n/a	n/a	1	n/a
14.1183431953	n/a	3531	0	n/a	n/a	6	n/a
14.6142849959	n/a	3655	0	n/a	n/a	3	n/a
14.9222488560	n/a	3732	0	n/a	n/a	201	n/a
15.0942286739	n/a	3775	0	n/a	n/a	5	n/a
15.4541864324	n/a	3865	0	n/a	n/a	5	n/a
16.0461169687	n/a	4013	0	n/a	n/a	5	n/a
16.2020986640	n/a	4052	0	n/a	n/a	201	n/a
16.3460817674	n/a	4088	0	n/a	n/a	5	n/a
16.5620564225	n/a	4142	0	n/a	n/a	3	n/a
16.8060277922	n/a	4203	0	n/a	n/a	5	n/a
17.1539869588	n/a	4290	0	n/a	n/a	201	n/a
17.2939705315	n/a	4325	0	n/a	n/a	5	n/a
17.6539282901	n/a	4415	0	n/a	n/a	2	n/a
18.1458705600	n/a	4538	0	n/a	n/a	6	n/a
18.4818311347	n/a	4622	0	n/a	n/a	6	n/a
18.8337898319	n/a	4710	0	n/a	n/a	3	n/a
19.4577166133	n/a	4866	0	n/a	n/a	201	n/a
19.5337076957	n/a	4885	0	n/a	n/a	6	n/a
20.1016410480	n/a	5027	0	n/a	n/a	5	n/a
20.3976063161	n/a	5101	0	n/a	n/a	6	n/a
20.6815729923	n/a	5172	0	n/a	n/a	201	n/a
20.9895368523	n/a	5249	0	n/a	n/a	5	n/a
21.5454716127	n/a	5388	0	n/a	n/a	201	n/a
21.6654575322	n/a	5418	0	n/a	n/a	6	n/a
22.3693749267	n/a	5594	0	n/a	n/a	1	n/a
22.7533298691	n/a	5690	0	n/a	n/a	5	n/a
23.2812679149	n/a	5822	0	n/a	n/a	201	n/a
23.5412374072	n/a	5887	0	n/a	n/a	5	n/a
24.1811623112	n/a	6047	0	n/a	n/a	4	n/a
24.2491543323	n/a	6064	0	n/a	n/a	201	n/a
24.4571299261	n/a	6116	0	n/a	n/a	6	n/a
25.0250632784	n/a	6258	0	n/a	n/a	5	n/a
25.2570360561	n/a	6316	0	n/a	n/a	6	n/a
25.4810097725	n/a	6372	0	n/a	n/a	201	n/a
25.7529778567	n/a	6440	0	n/a	n/a	5	n/a
26.3289102704	n/a	6584	0	n/a	n/a	201	n/a
26.4608947818	n/a	6617	0	n/a	n/a	5	n/a
26.9808337664	n/a	6747	0	n/a	n/a	4	n/a
27.2168060747	n/a	6806	0	n/a	n/a	201	n/a
27.6687530382	n/a	6919	0	n/a	n/a	6	n/a
28.3686709020	n/a	7094	0	n/a	n/a	6	n/a
28.6886333540	n/a	7174	0	n/a	n/a	6	n/a
29.2765643596	n/a	7321	0	n/a	n/a	5	n/a
29.6045258729	n/a	7403	0	n/a	n/a	2	n/a
29.6885160166	n/a	7424	0	n/a	n/a	201	n/a
30.1044672042	n/a	7528	0	n/a	n/a	5	n/a
30.5204183918	n/a	7632	0	n/a	n/a	4	n/a
30.7843874147	n/a	7698	0	n/a	n/a	201	n/a
30.8323817825	n/a	7710	0	n/a	n/a	6	n/a
31.3883165429	n/a	7849	0	n/a	n/a	6	n/a
31.7482743014	n/a	7939	0	n/a	n/a	3	n/a
32.2162193875	n/a	8056	0	n/a	n/a	201	n/a
32.2642137553	n/a	8068	0	n/a	n/a	5	n/a
32.5281827782	n/a	8134	0	n/a	n/a	5	n/a
33.1681076823	n/a	8294	0	n/a	n/a	6	n/a
33.6920461974	n/a	8425	0	n/a	n/a	4	n/a
34.3519687547	n/a	8590	0	n/a	n/a	6	n/a
35.1758720687	n/a	8796	0	n/a	n/a	4	n/a
35.4718373368	n/a	8870	0	n/a	n/a	6	n/a
35.9397824229	n/a	8987	0	n/a	n/a	6	n/a
36.3397354879	n/a	9087	0	n/a	n/a	1	n/a
36.6956937157	n/a	9176	0	n/a	n/a	201	n/a
36.7276899609	n/a	9184	0	n/a	n/a	5	n/a
37.0236552291	n/a	9258	0	n/a	n/a	4	n/a
37.7475702767	n/a	9439	0	n/a	n/a	5	n/a
