onset	duration	sample	sub_block	trial	focus_modality	event_type	attention_status	task_role	condition	event_code	cond_code
6.1392795481	n/a	1536	0	0	visual	pause_recording	n/a	n/a	attend_visual	202	2
10.4027792212	n/a	2602	1	0	visual	look_word	unattended	cue_visual	attend_visual	2	2
10.9147191444	n/a	2730	1	1	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
11.3946628225	n/a	2850	1	2	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
12.1465745847	n/a	3038	1	3	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
12.79449855	n/a	3200	1	4	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
13.1904520844	n/a	3299	1	5	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
13.8823708869	n/a	3472	1	6	visual	high_tone	unattended	infrequent_stimulus	attend_visual	3	2
14.1383408485	n/a	3536	1	7	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
14.5982868733	n/a	3651	1	8	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
15.0942286739	n/a	3775	1	8	visual	button_press	n/a	target_detected	attend_visual	201	2
15.2582094306	n/a	3816	1	9	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
16.0741136832	n/a	4020	1	10	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
16.3780780126	n/a	4096	1	11	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
16.7500343631	n/a	4189	1	11	visual	button_press	n/a	target_detected	attend_visual	201	2
16.7580334244	n/a	4191	2	11	visual	hear_word	unattended	cue_visual	attend_visual	1	2
17.2379771024	n/a	4311	2	12	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
17.9418944969	n/a	4487	2	13	visual	high_tone	unattended	infrequent_stimulus	attend_visual	3	2
18.489830196	n/a	4624	2	14	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
18.7218029737	n/a	4682	2	15	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
18.957775282	n/a	4741	3	15	visual	look_word	unattended	cue_visual	attend_visual	2	2
19.3617278777	n/a	4842	3	16	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
20.0376485576	n/a	5011	3	17	visual	light_bar	attended	infrequent_stimulus	attend_visual	4	2
20.4695978678	n/a	5119	3	17	visual	button_press	n/a	target_detected	attend_visual	201	2
20.6095814406	n/a	5154	3	18	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
21.1935129155	n/a	5300	3	19	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
21.5334730208	n/a	5385	3	20	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
22.2613875991	n/a	5567	3	21	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
22.617345827	n/a	5656	4	21	visual	hear_word	unattended	cue_visual	attend_visual	1	2
22.6613406641	n/a	5667	4	21	visual	button_press	n/a	target_detected	attend_visual	201	2
23.0053003	n/a	5753	4	22	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
23.5692341217	n/a	5894	4	23	visual	high_tone	unattended	infrequent_stimulus	attend_visual	3	2
24.1571651273	n/a	6041	4	24	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
24.3771393131	n/a	6096	4	25	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
24.8770806444	n/a	6221	4	26	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
25.1970430964	n/a	6301	4	27	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
25.4170172821	n/a	6356	4	28	visual	high_tone	unattended	infrequent_stimulus	attend_visual	3	2
25.8209698778	n/a	6457	4	29	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
26.4049013527	n/a	6603	4	30	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
27.1328159311	n/a	6785	5	30	visual	look_word	unattended	cue_visual	attend_visual	2	2
27.5967614865	n/a	6901	5	31	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
27.9327220611	n/a	6985	5	32	visual	light_bar	attended	infrequent_stimulus	attend_visual	4	2
28.2806812277	n/a	7072	5	33	visual	high_tone	unattended	infrequent_stimulus	attend_visual	3	2
29.0685887658	n/a	7269	5	34	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
29.7445094457	n/a	7438	5	35	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
29.9964798766	n/a	7501	5	36	visual	light_bar	attended	infrequent_stimulus	attend_visual	4	2
30.1124662655	n/a	7530	5	36	visual	button_press	n/a	target_detected	attend_visual	201	2
30.2604488995	n/a	7567	5	37	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
30.7003972711	n/a	7677	5	38	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
31.4683071559	n/a	7869	5	39	visual	light_bar	attended	infrequent_stimulus	attend_visual	4	2
31.7602728934	n/a	7942	5	39	visual	button_press	n/a	target_detected	attend_visual	201	2
32.1882226729	n/a	8049	5	40	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
32.5721776154	n/a	8145	5	41	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
33.0721189466	n/a	8270	5	42	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
33.4600734197	n/a	8367	5	43	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
33.7640377491	n/a	8443	5	44	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
34.5439462259	n/a	8638	5	45	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
34.9438992909	n/a	8738	5	45	visual	button_press	n/a	target_detected	attend_visual	201	2
35.2078683139	n/a	8804	5	46	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
35.8397941566	n/a	8962	5	47	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
36.075766465	n/a	9021	6	47	visual	hear_word	unattended	cue_visual	attend_visual	1	2
36.4997167139	n/a	9127	6	48	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
36.8436763498	n/a	9213	6	49	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
37.2036341083	n/a	9303	6	50	visual	high_tone	unattended	infrequent_stimulus	attend_visual	3	2
37.9035519721	n/a	9478	6	51	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
38.4474881405	n/a	9614	6	52	visual	high_tone	unattended	infrequent_stimulus	attend_visual	3	2
38.991424309	n/a	9750	6	53	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
39.5433595387	n/a	9888	6	54	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
40.3312670768	n/a	10085	6	55	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
40.7872135709	n/a	10199	6	56	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
41.1271736762	n/a	10284	7	56	visual	look_word	unattended	cue_visual	attend_visual	2	2
41.5671220477	n/a	10394	7	57	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
41.9950718273	n/a	10501	7	58	visual	light_bar	attended	infrequent_stimulus	attend_visual	4	2
42.387025831	n/a	10599	7	59	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
42.5430075264	n/a	10638	7	59	visual	button_press	n/a	target_detected	attend_visual	201	2
43.0069530818	n/a	10754	7	60	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
43.7188695375	n/a	10932	7	61	visual	light_bar	attended	infrequent_stimulus	attend_visual	4	2
44.0228338669	n/a	11008	7	62	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
44.0868263573	n/a	11024	7	62	visual	button_press	n/a	target_detected	attend_visual	201	2
44.730750792	n/a	11185	7	63	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
45.2466902459	n/a	11314	7	64	visual	light_bar	attended	infrequent_stimulus	attend_visual	4	2
45.5506545753	n/a	11390	7	64	visual	button_press	n/a	target_detected	attend_visual	201	2
45.6866386174	n/a	11424	7	65	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
46.366558828	n/a	11594	7	66	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
47.098472937	n/a	11777	7	67	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
47.3104480614	n/a	11830	7	68	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
48.1023551302	n/a	12028	8	68	visual	hear_word	unattended	cue_visual	attend_visual	1	2
48.3663241531	n/a	12094	8	68	visual	button_press	n/a	target_detected	attend_visual	201	2
48.5742997469	n/a	12146	8	69	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
48.9062607909	n/a	12229	8	70	visual	high_tone	unattended	infrequent_stimulus	attend_visual	3	2
49.1582312218	n/a	12292	8	71	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
