onset	duration	sample	sub_block	trial	focus_modality	event_type	attention_status	task_role	condition	event_code	cond_code
5.3953668471	n/a	1350	1	0	auditory	hear_word	unattended	cue_auditory	attend_auditory	1	1
5.8913086478	n/a	1474	1	1	auditory	low_tone	attended	frequent_stimulus	attend_auditory	5	1
6.2392678143	n/a	1561	1	2	auditory	low_tone	attended	frequent_stimulus	attend_auditory	5	1
6.895190841	n/a	1725	1	3	auditory	dark_bar	unattended	frequent_stimulus	attend_auditory	6	1
7.535115745	n/a	1885	1	4	auditory	dark_bar	unattended	frequent_stimulus	attend_auditory	6	1
8.0390566069	n/a	2011	1	5	auditory	low_tone	attended	frequent_stimulus	attend_auditory	5	1
8.5150007543	n/a	2130	1	6	auditory	dark_bar	unattended	frequent_stimulus	attend_auditory	6	1
8.7269758788	n/a	2183	1	7	auditory	high_tone	attended	infrequent_stimulus	attend_auditory	3	1
9.0709355147	n/a	2269	1	7	auditory	button_press	n/a	target_detected	attend_auditory	201	1
9.1069312905	n/a	2278	1	8	auditory	low_tone	attended	frequent_stimulus	attend_auditory	5	1
9.558878254	n/a	2391	1	9	auditory	low_tone	attended	frequent_stimulus	attend_auditory	5	1
9.7828519704	n/a	2447	2	9	auditory	look_word	unattended	cue_auditory	attend_auditory	2	1
10.2747942404	n/a	2570	2	10	auditory	low_tone	attended	frequent_stimulus	attend_auditory	5	1
10.6827463667	n/a	2672	2	11	auditory	light_bar	unattended	infrequent_stimulus	attend_auditory	4	1
11.4426571903	n/a	2862	2	12	auditory	dark_bar	unattended	frequent_stimulus	attend_auditory	6	1
11.8506093166	n/a	2964	2	13	auditory	dark_bar	unattended	frequent_stimulus	attend_auditory	6	1
12.6545149773	n/a	3165	2	14	auditory	low_tone	attended	frequent_stimulus	attend_auditory	5	1
12.9424811841	n/a	3237	2	15	auditory	dark_bar	unattended	frequent_stimulus	attend_auditory	6	1
13.3504333104	n/a	3339	2	16	auditory	dark_bar	unattended	frequent_stimulus	attend_auditory	6	1
13.938364316	n/a	3486	2	17	auditory	light_bar	unattended	infrequent_stimulus	attend_auditory	4	1
14.3103206665	n/a	3579	2	18	auditory	low_tone	attended	frequent_stimulus	attend_auditory	5	1
14.6142849959	n/a	3655	2	19	auditory	dark_bar	unattended	frequent_stimulus	attend_auditory	6	1
14.8782540188	n/a	3721	2	20	auditory	dark_bar	unattended	frequent_stimulus	attend_auditory	6	1
15.1822183482	n/a	3797	3	20	auditory	hear_word	unattended	cue_auditory	attend_auditory	1	1
15.7261545167	n/a	3933	3	21	auditory	dark_bar	unattended	frequent_stimulus	attend_auditory	6	1
16.3220845835	n/a	4082	3	22	auditory	high_tone	attended	infrequent_stimulus	attend_auditory	3	1
16.774031547	n/a	4195	3	23	auditory	low_tone	attended	frequent_stimulus	attend_auditory	5	1
16.9180146504	n/a	4231	3	23	auditory	button_press	n/a	target_detected	attend_auditory	201	1
17.1579864894	n/a	4291	3	24	auditory	low_tone	attended	frequent_stimulus	attend_auditory	5	1
17.7019226579	n/a	4427	3	25	auditory	low_tone	attended	frequent_stimulus	attend_auditory	5	1
18.0338837018	n/a	4510	3	26	auditory	low_tone	attended	frequent_stimulus	attend_auditory	5	1
18.3138508473	n/a	4580	3	27	auditory	high_tone	attended	infrequent_stimulus	attend_auditory	3	1
18.7058048511	n/a	4678	3	28	auditory	low_tone	attended	frequent_stimulus	attend_auditory	5	1
18.7138039124	n/a	4680	3	28	auditory	button_press	n/a	target_detected	attend_auditory	201	1
