onset	duration	sample	sub_block	trial	focus_modality	event_type	attention_status	task_role	condition	event_code	cond_code
59.856	n/a	14965	10	99	auditory	low_tone	attended	frequent_stimulus	attend_auditory	5	1
60.444	n/a	15112	10	100	auditory	dark_bar	unattended	frequent_stimulus	attend_auditory	6	1
61.076	n/a	15270	10	101	auditory	light_bar	unattended	infrequent_stimulus	attend_auditory	4	1
61.784	n/a	15447	10	102	auditory	low_tone	attended	frequent_stimulus	attend_auditory	5	1
62.152	n/a	15539	10	103	auditory	dark_bar	unattended	frequent_stimulus	attend_auditory	6	1
62.372	n/a	15594	10	104	auditory	low_tone	attended	frequent_stimulus	attend_auditory	5	1
63.112	n/a	15779	10	105	auditory	dark_bar	unattended	frequent_stimulus	attend_auditory	6	1
63.792	n/a	15949	10	106	auditory	light_bar	unattended	infrequent_stimulus	attend_auditory	4	1
64.072	n/a	16019	10	107	auditory	dark_bar	unattended	frequent_stimulus	attend_auditory	6	1
64.76	n/a	16191	11	107	auditory	hear_word	unattended	cue_auditory	attend_auditory	1	1
65.208	n/a	16303	11	108	auditory	low_tone	attended	frequent_stimulus	attend_auditory	5	1
65.96	n/a	16491	11	109	auditory	low_tone	attended	frequent_stimulus	attend_auditory	5	1
66.216	n/a	16555	11	110	auditory	high_tone	attended	infrequent_stimulus	attend_auditory	3	1
66.464	n/a	16617	11	110	auditory	button_press	n/a	target_detected	attend_auditory	201	1
66.84	n/a	16711	11	111	auditory	dark_bar	unattended	frequent_stimulus	attend_auditory	6	1
67.352	n/a	16839	11	112	auditory	low_tone	attended	frequent_stimulus	attend_auditory	5	1
68.156	n/a	17040	11	113	auditory	low_tone	attended	frequent_stimulus	attend_auditory	5	1
68.7	n/a	17176	11	114	auditory	low_tone	attended	frequent_stimulus	attend_auditory	5	1
69.112	n/a	17279	12	114	auditory	look_word	unattended	cue_auditory	attend_auditory	2	1
69.632	n/a	17409	12	115	auditory	low_tone	attended	frequent_stimulus	attend_auditory	5	1
69.888	n/a	17473	12	116	auditory	dark_bar	unattended	frequent_stimulus	attend_auditory	6	1
70.452	n/a	17614	12	117	auditory	dark_bar	unattended	frequent_stimulus	attend_auditory	6	1
70.692	n/a	17674	12	118	auditory	high_tone	attended	infrequent_stimulus	attend_auditory	3	1
71.448	n/a	17863	12	119	auditory	dark_bar	unattended	frequent_stimulus	attend_auditory	6	1
71.592	n/a	17899	12	119	auditory	button_press	n/a	target_detected	attend_auditory	201	1
72.192	n/a	18049	12	120	auditory	low_tone	attended	frequent_stimulus	attend_auditory	5	1
72.476	n/a	18120	12	121	auditory	dark_bar	unattended	frequent_stimulus	attend_auditory	6	1
73.108	n/a	18278	12	122	auditory	low_tone	attended	frequent_stimulus	attend_auditory	5	1
73.584	n/a	18397	12	123	auditory	dark_bar	unattended	frequent_stimulus	attend_auditory	6	1
74.248	n/a	18563	13	123	auditory	hear_word	unattended	cue_auditory	attend_auditory	1	1
74.596	n/a	18650	13	124	auditory	dark_bar	unattended	frequent_stimulus	attend_auditory	6	1
74.876	n/a	18720	13	125	auditory	light_bar	unattended	infrequent_stimulus	attend_auditory	4	1
75.276	n/a	18820	13	126	auditory	dark_bar	unattended	frequent_stimulus	attend_auditory	6	1
75.632	n/a	18909	13	127	auditory	high_tone	attended	infrequent_stimulus	attend_auditory	3	1
75.988	n/a	18998	13	128	auditory	dark_bar	unattended	frequent_stimulus	attend_auditory	6	1
76.06	n/a	19016	13	128	auditory	button_press	n/a	target_detected	attend_auditory	201	1
76.604	n/a	19152	13	129	auditory	low_tone	attended	frequent_stimulus	attend_auditory	5	1
77.368	n/a	19343	13	130	auditory	high_tone	attended	infrequent_stimulus	attend_auditory	3	1
77.704	n/a	19427	13	130	auditory	button_press	n/a	target_detected	attend_auditory	201	1
78.02	n/a	19506	13	131	auditory	low_tone	attended	frequent_stimulus	attend_auditory	5	1
78.328	n/a	19583	13	132	auditory	low_tone	attended	frequent_stimulus	attend_auditory	5	1
78.572	n/a	19644	13	133	auditory	high_tone	attended	infrequent_stimulus	attend_auditory	3	1
78.804	n/a	19702	13	133	auditory	button_press	n/a	target_detected	attend_auditory	201	1
78.932	n/a	19734	13	134	auditory	low_tone	attended	frequent_stimulus	attend_auditory	5	1
79.184	n/a	19797	13	135	auditory	low_tone	attended	frequent_stimulus	attend_auditory	5	1
79.532	n/a	19884	13	136	auditory	dark_bar	unattended	frequent_stimulus	attend_auditory	6	1
80.224	n/a	20057	13	137	auditory	low_tone	attended	frequent_stimulus	attend_auditory	5	1
80.62	n/a	20156	13	138	auditory	low_tone	attended	frequent_stimulus	attend_auditory	5	1
81.308	n/a	20328	14	138	auditory	look_word	unattended	cue_auditory	attend_auditory	2	1
81.796	n/a	20450	14	139	auditory	low_tone	attended	frequent_stimulus	attend_auditory	5	1
82.152	n/a	20539	14	140	auditory	dark_bar	unattended	frequent_stimulus	attend_auditory	6	1
82.764	n/a	20692	14	141	auditory	dark_bar	unattended	frequent_stimulus	attend_auditory	6	1
83.444	n/a	20862	14	142	auditory	low_tone	attended	frequent_stimulus	attend_auditory	5	1
83.924	n/a	20982	14	143	auditory	light_bar	unattended	infrequent_stimulus	attend_auditory	4	1
84.52	n/a	21131	14	144	auditory	dark_bar	unattended	frequent_stimulus	attend_auditory	6	1
85.088	n/a	21273	14	145	auditory	low_tone	attended	frequent_stimulus	attend_auditory	5	1
85.416	n/a	21355	14	146	auditory	dark_bar	unattended	frequent_stimulus	attend_auditory	6	1
85.7	n/a	21426	15	146	auditory	hear_word	unattended	cue_auditory	attend_auditory	1	1
86.18	n/a	21546	15	147	auditory	dark_bar	unattended	frequent_stimulus	attend_auditory	6	1
86.784	n/a	21697	15	148	auditory	high_tone	attended	infrequent_stimulus	attend_auditory	3	1
86.992	n/a	21749	15	149	auditory	low_tone	attended	frequent_stimulus	attend_auditory	5	1
87.128	n/a	21783	15	149	auditory	button_press	n/a	target_detected	attend_auditory	201	1
87.42	n/a	21856	15	150	auditory	dark_bar	unattended	frequent_stimulus	attend_auditory	6	1
87.764	n/a	21942	15	151	auditory	high_tone	attended	infrequent_stimulus	attend_auditory	3	1
88.14	n/a	22036	15	152	auditory	low_tone	attended	frequent_stimulus	attend_auditory	5	1
88.38	n/a	22096	15	152	auditory	button_press	n/a	target_detected	attend_auditory	201	1
88.748	n/a	22188	15	153	auditory	light_bar	unattended	infrequent_stimulus	attend_auditory	4	1
89.292	n/a	22324	15	154	auditory	low_tone	attended	frequent_stimulus	attend_auditory	5	1
89.82	n/a	22456	15	155	auditory	high_tone	attended	infrequent_stimulus	attend_auditory	3	1
90.084	n/a	22522	15	155	auditory	button_press	n/a	target_detected	attend_auditory	201	1
90.336	n/a	22585	15	156	auditory	low_tone	attended	frequent_stimulus	attend_auditory	5	1
91.104	n/a	22777	15	157	auditory	low_tone	attended	frequent_stimulus	attend_auditory	5	1
91.72	n/a	22931	16	157	auditory	look_word	unattended	cue_auditory	attend_auditory	2	1
92.076	n/a	23020	16	158	auditory	dark_bar	unattended	frequent_stimulus	attend_auditory	6	1
92.552	n/a	23139	16	159	auditory	high_tone	attended	infrequent_stimulus	attend_auditory	3	1
92.824	n/a	23207	16	160	auditory	dark_bar	unattended	frequent_stimulus	attend_auditory	6	1
92.976	n/a	23245	16	160	auditory	button_press	n/a	target_detected	attend_auditory	201	1
93.412	n/a	23354	16	161	auditory	low_tone	attended	frequent_stimulus	attend_auditory	5	1
93.768	n/a	23443	16	162	auditory	dark_bar	unattended	frequent_stimulus	attend_auditory	6	1
94.396	n/a	23600	16	163	auditory	light_bar	unattended	infrequent_stimulus	attend_auditory	4	1
95.06	n/a	23766	16	164	auditory	dark_bar	unattended	frequent_stimulus	attend_auditory	6	1
95.392	n/a	23849	16	165	auditory	dark_bar	unattended	frequent_stimulus	attend_auditory	6	1
95.756	n/a	23940	16	166	auditory	light_bar	unattended	infrequent_stimulus	attend_auditory	4	1
96.52	n/a	24131	16	167	auditory	dark_bar	unattended	frequent_stimulus	attend_auditory	6	1
96.932	n/a	24234	16	168	auditory	dark_bar	unattended	frequent_stimulus	attend_auditory	6	1
97.64	n/a	24411	17	168	auditory	hear_word	unattended	cue_auditory	attend_auditory	1	1
98.04	n/a	24511	17	169	auditory	low_tone	attended	frequent_stimulus	attend_auditory	5	1
98.392	n/a	24599	17	170	auditory	high_tone	attended	infrequent_stimulus	attend_auditory	3	1
98.676	n/a	24670	17	170	auditory	button_press	n/a	target_detected	attend_auditory	201	1
98.872	n/a	24719	17	171	auditory	dark_bar	unattended	frequent_stimulus	attend_auditory	6	1
99.58	n/a	24896	17	172	auditory	low_tone	attended	frequent_stimulus	attend_auditory	5	1
99.968	n/a	24993	17	173	auditory	low_tone	attended	frequent_stimulus	attend_auditory	5	1
100.38	n/a	25096	17	174	auditory	low_tone	attended	frequent_stimulus	attend_auditory	5	1
100.676	n/a	25170	17	175	auditory	dark_bar	unattended	frequent_stimulus	attend_auditory	6	1
100.996	n/a	25250	17	176	auditory	low_tone	attended	frequent_stimulus	attend_auditory	5	1
101.392	n/a	25349	18	176	auditory	look_word	unattended	cue_auditory	attend_auditory	2	1
102.02	n/a	25506	18	177	auditory	dark_bar	unattended	frequent_stimulus	attend_auditory	6	1
102.328	n/a	25583	18	178	auditory	low_tone	attended	frequent_stimulus	attend_auditory	5	1
102.668	n/a	25668	18	179	auditory	light_bar	unattended	infrequent_stimulus	attend_auditory	4	1
102.948	n/a	25738	18	180	auditory	dark_bar	unattended	frequent_stimulus	attend_auditory	6	1
103.676	n/a	25920	18	181	auditory	dark_bar	unattended	frequent_stimulus	attend_auditory	6	1
104.408	n/a	26103	18	182	auditory	low_tone	attended	frequent_stimulus	attend_auditory	5	1
105.004	n/a	26252	18	183	auditory	dark_bar	unattended	frequent_stimulus	attend_auditory	6	1
105.368	n/a	26343	18	184	auditory	light_bar	unattended	infrequent_stimulus	attend_auditory	4	1
105.98	n/a	26496	18	185	auditory	dark_bar	unattended	frequent_stimulus	attend_auditory	6	1
106.692	n/a	26674	18	186	auditory	dark_bar	unattended	frequent_stimulus	attend_auditory	6	1
107.312	n/a	26829	19	186	auditory	hear_word	unattended	cue_auditory	attend_auditory	1	1
107.752	n/a	26939	19	187	auditory	dark_bar	unattended	frequent_stimulus	attend_auditory	6	1
107.984	n/a	26997	19	188	auditory	high_tone	attended	infrequent_stimulus	attend_auditory	3	1
108.448	n/a	27113	19	189	auditory	dark_bar	unattended	frequent_stimulus	attend_auditory	6	1
108.5	n/a	27126	19	189	auditory	button_press	n/a	target_detected	attend_auditory	201	1
109.084	n/a	27272	19	190	auditory	low_tone	attended	frequent_stimulus	attend_auditory	5	1
109.392	n/a	27349	19	191	auditory	light_bar	unattended	infrequent_stimulus	attend_auditory	4	1
110.108	n/a	27528	19	192	auditory	dark_bar	unattended	frequent_stimulus	attend_auditory	6	1
110.576	n/a	27645	19	193	auditory	low_tone	attended	frequent_stimulus	attend_auditory	5	1
110.9	n/a	27726	19	194	auditory	low_tone	attended	frequent_stimulus	attend_auditory	5	1
111.596	n/a	27900	19	195	auditory	low_tone	attended	frequent_stimulus	attend_auditory	5	1
111.856	n/a	27965	20	195	auditory	look_word	unattended	cue_auditory	attend_auditory	2	1
112.216	n/a	28055	20	196	auditory	low_tone	attended	frequent_stimulus	attend_auditory	5	1
112.524	n/a	28132	20	197	auditory	dark_bar	unattended	frequent_stimulus	attend_auditory	6	1
112.808	n/a	28203	20	198	auditory	dark_bar	unattended	frequent_stimulus	attend_auditory	6	1
113.02	n/a	28256	20	199	auditory	low_tone	attended	frequent_stimulus	attend_auditory	5	1
113.272	n/a	28319	20	200	auditory	high_tone	attended	infrequent_stimulus	attend_auditory	3	1
113.6	n/a	28401	20	200	auditory	button_press	n/a	target_detected	attend_auditory	201	1
113.932	n/a	28484	20	201	auditory	dark_bar	unattended	frequent_stimulus	attend_auditory	6	1
114.232	n/a	28559	20	202	auditory	dark_bar	unattended	frequent_stimulus	attend_auditory	6	1
114.588	n/a	28648	20	203	auditory	low_tone	attended	frequent_stimulus	attend_auditory	5	1
114.812	n/a	28704	20	204	auditory	dark_bar	unattended	frequent_stimulus	attend_auditory	6	1
115.428	n/a	28858	21	204	auditory	hear_word	unattended	cue_auditory	attend_auditory	1	1
115.872	n/a	28969	21	205	auditory	low_tone	attended	frequent_stimulus	attend_auditory	5	1
116.436	n/a	29110	21	206	auditory	light_bar	unattended	infrequent_stimulus	attend_auditory	4	1
117.064	n/a	29267	21	207	auditory	dark_bar	unattended	frequent_stimulus	attend_auditory	6	1
117.528	n/a	29383	21	208	auditory	dark_bar	unattended	frequent_stimulus	attend_auditory	6	1
117.848	n/a	29463	21	209	auditory	low_tone	attended	frequent_stimulus	attend_auditory	5	1
118.144	n/a	29537	21	210	auditory	light_bar	unattended	infrequent_stimulus	attend_auditory	4	1
118.736	n/a	29685	21	211	auditory	low_tone	attended	frequent_stimulus	attend_auditory	5	1
119.108	n/a	29778	21	212	auditory	low_tone	attended	frequent_stimulus	attend_auditory	5	1
119.452	n/a	29864	21	213	auditory	dark_bar	unattended	frequent_stimulus	attend_auditory	6	1
119.748	n/a	29938	21	214	auditory	low_tone	attended	frequent_stimulus	attend_auditory	5	1
120.14	n/a	30036	22	214	auditory	look_word	unattended	cue_auditory	attend_auditory	2	1
120.812	n/a	30204	22	215	auditory	dark_bar	unattended	frequent_stimulus	attend_auditory	6	1
121.212	n/a	30304	22	216	auditory	low_tone	attended	frequent_stimulus	attend_auditory	5	1
121.672	n/a	30419	22	217	auditory	dark_bar	unattended	frequent_stimulus	attend_auditory	6	1
122.352	n/a	30589	22	218	auditory	light_bar	unattended	infrequent_stimulus	attend_auditory	4	1
122.732	n/a	30684	22	219	auditory	dark_bar	unattended	frequent_stimulus	attend_auditory	6	1
123.256	n/a	30815	22	220	auditory	low_tone	attended	frequent_stimulus	attend_auditory	5	1
123.66	n/a	30916	22	221	auditory	dark_bar	unattended	frequent_stimulus	attend_auditory	6	1
123.984	n/a	30997	22	222	auditory	high_tone	attended	infrequent_stimulus	attend_auditory	3	1
124.336	n/a	31085	22	222	auditory	button_press	n/a	target_detected	attend_auditory	201	1
124.756	n/a	31190	22	223	auditory	dark_bar	unattended	frequent_stimulus	attend_auditory	6	1
125.08	n/a	31271	23	223	auditory	hear_word	unattended	cue_auditory	attend_auditory	1	1
125.548	n/a	31388	23	224	auditory	dark_bar	unattended	frequent_stimulus	attend_auditory	6	1
125.932	n/a	31484	23	225	auditory	light_bar	unattended	infrequent_stimulus	attend_auditory	4	1
126.276	n/a	31570	23	226	auditory	low_tone	attended	frequent_stimulus	attend_auditory	5	1
126.892	n/a	31724	23	227	auditory	dark_bar	unattended	frequent_stimulus	attend_auditory	6	1
127.176	n/a	31795	23	228	auditory	low_tone	attended	frequent_stimulus	attend_auditory	5	1
127.604	n/a	31902	23	229	auditory	dark_bar	unattended	frequent_stimulus	attend_auditory	6	1
128.156	n/a	32040	23	230	auditory	high_tone	attended	infrequent_stimulus	attend_auditory	3	1
128.544	n/a	32137	23	230	auditory	button_press	n/a	target_detected	attend_auditory	201	1
128.636	n/a	32160	23	231	auditory	low_tone	attended	frequent_stimulus	attend_auditory	5	1
129.036	n/a	32260	23	232	auditory	high_tone	attended	infrequent_stimulus	attend_auditory	3	1
129.46	n/a	32366	23	233	auditory	low_tone	attended	frequent_stimulus	attend_auditory	5	1
129.492	n/a	32374	23	233	auditory	button_press	n/a	target_detected	attend_auditory	201	1
130.172	n/a	32544	24	233	auditory	look_word	unattended	cue_auditory	attend_auditory	2	1
130.636	n/a	32660	24	234	auditory	low_tone	attended	frequent_stimulus	attend_auditory	5	1
130.9	n/a	32726	24	235	auditory	dark_bar	unattended	frequent_stimulus	attend_auditory	6	1
131.516	n/a	32880	24	236	auditory	dark_bar	unattended	frequent_stimulus	attend_auditory	6	1
132.308	n/a	33078	24	237	auditory	low_tone	attended	frequent_stimulus	attend_auditory	5	1
132.872	n/a	33219	24	238	auditory	dark_bar	unattended	frequent_stimulus	attend_auditory	6	1
133.436	n/a	33360	24	239	auditory	dark_bar	unattended	frequent_stimulus	attend_auditory	6	1
134.132	n/a	33534	24	240	auditory	low_tone	attended	frequent_stimulus	attend_auditory	5	1
137.212	n/a	34304	24	240	auditory	pause_recording	n/a	n/a	attend_auditory	202	1
141.288	n/a	35323	25	240	auditory	hear_word	unattended	cue_auditory	attend_auditory	1	1
141.804	n/a	35452	25	241	auditory	dark_bar	unattended	frequent_stimulus	attend_auditory	6	1
142.492	n/a	35624	25	242	auditory	low_tone	attended	frequent_stimulus	attend_auditory	5	1
143.312	n/a	35829	25	243	auditory	dark_bar	unattended	frequent_stimulus	attend_auditory	6	1
