onset	duration	sample	sub_block	trial	focus_modality	event_type	attention_status	task_role	condition	event_code	cond_code
29.288	n/a	7323	5	46	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
29.924	n/a	7482	5	47	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
30.192	n/a	7549	6	47	visual	hear_word	unattended	cue_visual	attend_visual	1	2
30.572	n/a	7644	6	48	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
30.948	n/a	7738	6	49	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
31.352	n/a	7839	6	50	visual	high_tone	unattended	infrequent_stimulus	attend_visual	3	2
32.108	n/a	8028	6	51	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
32.524	n/a	8132	6	52	visual	high_tone	unattended	infrequent_stimulus	attend_visual	3	2
32.992	n/a	8249	6	53	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
33.448	n/a	8363	6	54	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
34.232	n/a	8559	6	55	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
34.712	n/a	8679	6	56	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
34.924	n/a	8732	7	56	visual	look_word	unattended	cue_visual	attend_visual	2	2
35.42	n/a	8856	7	57	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
35.756	n/a	8940	7	58	visual	light_bar	attended	infrequent_stimulus	attend_visual	4	2
35.972	n/a	8994	7	59	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
36.208	n/a	9053	7	59	visual	button_press	n/a	target_detected	attend_visual	201	2
36.704	n/a	9177	7	60	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
37.516	n/a	9380	7	61	visual	light_bar	attended	infrequent_stimulus	attend_visual	4	2
37.848	n/a	9463	7	61	visual	button_press	n/a	target_detected	attend_visual	201	2
37.864	n/a	9467	7	62	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
38.588	n/a	9648	7	63	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
39.088	n/a	9773	7	64	visual	light_bar	attended	infrequent_stimulus	attend_visual	4	2
39.564	n/a	9892	7	64	visual	button_press	n/a	target_detected	attend_visual	201	2
39.64	n/a	9911	7	65	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
40.364	n/a	10092	7	66	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
41.16	n/a	10291	7	67	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
41.432	n/a	10359	7	68	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
42.228	n/a	10558	8	68	visual	hear_word	unattended	cue_visual	attend_visual	1	2
42.732	n/a	10684	8	69	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
43.056	n/a	10765	8	70	visual	high_tone	unattended	infrequent_stimulus	attend_visual	3	2
43.348	n/a	10838	8	71	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
43.96	n/a	10991	8	72	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
44.24	n/a	11061	8	72	visual	button_press	n/a	target_detected	attend_visual	201	2
44.292	n/a	11074	8	73	visual	light_bar	attended	infrequent_stimulus	attend_visual	4	2
44.684	n/a	11172	8	74	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
45.352	n/a	11339	8	75	visual	high_tone	unattended	infrequent_stimulus	attend_visual	3	2
45.6	n/a	11401	8	76	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
45.912	n/a	11479	8	76	visual	button_press	n/a	target_detected	attend_visual	201	2
45.944	n/a	11487	8	77	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
46.196	n/a	11550	8	78	visual	high_tone	unattended	infrequent_stimulus	attend_visual	3	2
46.928	n/a	11733	8	79	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
47.308	n/a	11828	8	80	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
47.676	n/a	11920	9	80	visual	look_word	unattended	cue_visual	attend_visual	2	2
47.944	n/a	11987	9	80	visual	button_press	n/a	target_detected	attend_visual	201	2
48.12	n/a	12031	9	81	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
48.42	n/a	12106	9	82	visual	high_tone	unattended	infrequent_stimulus	attend_visual	3	2
48.788	n/a	12198	9	83	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
49.344	n/a	12337	9	84	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
49.72	n/a	12431	9	85	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
50.14	n/a	12536	9	86	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
50.828	n/a	12708	9	87	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
51.34	n/a	12836	9	88	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
51.896	n/a	12975	9	89	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
52.144	n/a	13037	9	90	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
52.904	n/a	13227	9	91	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
53.24	n/a	13311	9	92	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
53.452	n/a	13364	10	92	visual	hear_word	unattended	cue_visual	attend_visual	1	2
53.8	n/a	13451	10	93	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
54.156	n/a	13540	10	94	visual	high_tone	unattended	infrequent_stimulus	attend_visual	3	2
54.48	n/a	13621	10	95	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
55.208	n/a	13803	10	96	visual	high_tone	unattended	infrequent_stimulus	attend_visual	3	2
55.54	n/a	13886	10	97	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
55.856	n/a	13965	10	98	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
56.128	n/a	14033	10	99	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
56.388	n/a	14098	10	100	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
57.028	n/a	14258	10	101	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
57.484	n/a	14372	10	102	visual	high_tone	unattended	infrequent_stimulus	attend_visual	3	2
57.728	n/a	14433	10	103	visual	light_bar	attended	infrequent_stimulus	attend_visual	4	2
57.98	n/a	14496	10	104	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
58.092	n/a	14524	10	104	visual	button_press	n/a	target_detected	attend_visual	201	2
58.54	n/a	14636	10	105	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
58.852	n/a	14714	10	106	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
59.572	n/a	14894	11	106	visual	look_word	unattended	cue_visual	attend_visual	2	2
60.0	n/a	15001	11	107	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
60.292	n/a	15074	11	108	visual	high_tone	unattended	infrequent_stimulus	attend_visual	3	2
60.728	n/a	15183	11	109	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
61.108	n/a	15278	11	110	visual	light_bar	attended	infrequent_stimulus	attend_visual	4	2
61.452	n/a	15364	11	111	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
61.464	n/a	15367	11	111	visual	button_press	n/a	target_detected	attend_visual	201	2
61.972	n/a	15494	11	112	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
62.656	n/a	15665	11	113	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
63.312	n/a	15829	11	114	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
63.784	n/a	15947	11	115	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
64.44	n/a	16111	11	116	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
65.128	n/a	16283	12	116	visual	hear_word	unattended	cue_visual	attend_visual	1	2
65.504	n/a	16377	12	117	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
65.892	n/a	16474	12	118	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
66.544	n/a	16637	12	119	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
67.308	n/a	16828	12	120	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
67.632	n/a	16909	12	121	visual	high_tone	unattended	infrequent_stimulus	attend_visual	3	2
68.052	n/a	17014	12	122	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
68.584	n/a	17147	12	123	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
68.892	n/a	17224	12	124	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
69.404	n/a	17352	12	125	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
69.656	n/a	17415	13	125	visual	look_word	unattended	cue_visual	attend_visual	2	2
69.9	n/a	17476	13	125	visual	button_press	n/a	target_detected	attend_visual	201	2
69.992	n/a	17499	13	126	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
70.316	n/a	17580	13	127	visual	high_tone	unattended	infrequent_stimulus	attend_visual	3	2
70.736	n/a	17685	13	128	visual	light_bar	attended	infrequent_stimulus	attend_visual	4	2
71.052	n/a	17764	13	129	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
71.2	n/a	17801	13	129	visual	button_press	n/a	target_detected	attend_visual	201	2
71.276	n/a	17820	13	130	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
71.812	n/a	17954	13	131	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
72.16	n/a	18041	13	132	visual	light_bar	attended	infrequent_stimulus	attend_visual	4	2
72.492	n/a	18124	13	133	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
72.632	n/a	18159	13	133	visual	button_press	n/a	target_detected	attend_visual	201	2
72.92	n/a	18231	13	134	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
73.688	n/a	18423	13	135	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
74.036	n/a	18510	13	136	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
74.424	n/a	18607	14	136	visual	hear_word	unattended	cue_visual	attend_visual	1	2
74.792	n/a	18699	14	137	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
75.212	n/a	18804	14	138	visual	light_bar	attended	infrequent_stimulus	attend_visual	4	2
75.648	n/a	18913	14	138	visual	button_press	n/a	target_detected	attend_visual	201	2
75.828	n/a	18958	14	139	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
76.504	n/a	19127	14	140	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
77.148	n/a	19288	14	141	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
77.796	n/a	19450	14	142	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
78.408	n/a	19603	14	143	visual	light_bar	attended	infrequent_stimulus	attend_visual	4	2
78.784	n/a	19697	14	143	visual	button_press	n/a	target_detected	attend_visual	201	2
79.424	n/a	19857	14	144	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
79.884	n/a	19972	14	145	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
80.492	n/a	20124	14	146	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
81.188	n/a	20298	15	146	visual	look_word	unattended	cue_visual	attend_visual	2	2
81.524	n/a	20382	15	147	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
82.204	n/a	20552	15	148	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
82.42	n/a	20606	15	149	visual	light_bar	attended	infrequent_stimulus	attend_visual	4	2
82.92	n/a	20731	15	149	visual	button_press	n/a	target_detected	attend_visual	201	2
83.08	n/a	20771	15	150	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
83.412	n/a	20854	15	151	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
84.076	n/a	21020	16	151	visual	hear_word	unattended	cue_visual	attend_visual	1	2
84.524	n/a	21132	16	152	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
85.212	n/a	21304	16	153	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
86.016	n/a	21505	16	154	visual	light_bar	attended	infrequent_stimulus	attend_visual	4	2
86.328	n/a	21583	16	155	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
86.424	n/a	21607	16	155	visual	button_press	n/a	target_detected	attend_visual	201	2
86.92	n/a	21731	16	156	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
87.192	n/a	21799	16	157	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
87.756	n/a	21940	16	158	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
88.4	n/a	22101	16	159	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
88.864	n/a	22217	16	160	visual	light_bar	attended	infrequent_stimulus	attend_visual	4	2
89.208	n/a	22303	16	160	visual	button_press	n/a	target_detected	attend_visual	201	2
89.528	n/a	22383	16	161	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
90.224	n/a	22557	16	162	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
90.604	n/a	22652	16	163	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
91.088	n/a	22773	16	164	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
91.704	n/a	22927	17	164	visual	look_word	unattended	cue_visual	attend_visual	2	2
92.148	n/a	23038	17	165	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
92.676	n/a	23170	17	166	visual	light_bar	attended	infrequent_stimulus	attend_visual	4	2
92.924	n/a	23232	17	167	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
92.944	n/a	23237	17	167	visual	button_press	n/a	target_detected	attend_visual	201	2
93.224	n/a	23307	17	168	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
93.92	n/a	23481	17	169	visual	light_bar	attended	infrequent_stimulus	attend_visual	4	2
94.348	n/a	23588	17	169	visual	button_press	n/a	target_detected	attend_visual	201	2
94.632	n/a	23659	17	170	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
95.38	n/a	23846	18	170	visual	hear_word	unattended	cue_visual	attend_visual	1	2
95.84	n/a	23961	18	171	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
96.44	n/a	24111	18	172	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
96.656	n/a	24165	18	173	visual	high_tone	unattended	infrequent_stimulus	attend_visual	3	2
96.932	n/a	24234	18	174	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
97.54	n/a	24386	18	175	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
98.128	n/a	24533	18	176	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
98.352	n/a	24589	18	177	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
99.052	n/a	24764	18	178	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
99.856	n/a	24965	19	178	visual	look_word	unattended	cue_visual	attend_visual	2	2
100.232	n/a	25059	19	179	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
100.588	n/a	25148	19	179	visual	button_press	n/a	target_detected	attend_visual	201	2
100.716	n/a	25180	19	180	visual	high_tone	unattended	infrequent_stimulus	attend_visual	3	2
101.524	n/a	25382	19	181	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
101.856	n/a	25465	19	182	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
102.144	n/a	25537	19	183	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
102.484	n/a	25622	19	184	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
102.98	n/a	25746	19	185	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
103.564	n/a	25892	19	186	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
104.056	n/a	26015	19	187	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
104.6	n/a	26151	19	188	visual	high_tone	unattended	infrequent_stimulus	attend_visual	3	2
104.872	n/a	26219	19	189	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
105.268	n/a	26318	19	190	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
105.632	n/a	26409	19	191	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
106.324	n/a	26582	20	191	visual	hear_word	unattended	cue_visual	attend_visual	1	2
106.828	n/a	26708	20	192	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
107.58	n/a	26896	20	193	visual	high_tone	unattended	infrequent_stimulus	attend_visual	3	2
108.38	n/a	27096	20	194	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
108.628	n/a	27158	20	195	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
109.084	n/a	27272	20	196	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
109.672	n/a	27419	20	197	visual	high_tone	unattended	infrequent_stimulus	attend_visual	3	2
110.06	n/a	27516	20	198	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
110.356	n/a	27590	20	199	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
110.672	n/a	27669	20	200	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
111.32	n/a	27831	21	200	visual	look_word	unattended	cue_visual	attend_visual	2	2
111.8	n/a	27951	21	201	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
112.18	n/a	28046	21	202	visual	light_bar	attended	infrequent_stimulus	attend_visual	4	2
112.544	n/a	28137	21	202	visual	button_press	n/a	target_detected	attend_visual	201	2
112.576	n/a	28145	21	203	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
112.924	n/a	28232	21	204	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
113.452	n/a	28364	21	205	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
113.936	n/a	28485	21	206	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
114.268	n/a	28568	21	207	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
115.036	n/a	28760	21	208	visual	high_tone	unattended	infrequent_stimulus	attend_visual	3	2
115.36	n/a	28841	21	209	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
115.724	n/a	28932	22	209	visual	hear_word	unattended	cue_visual	attend_visual	1	2
116.192	n/a	29049	22	210	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
116.676	n/a	29170	22	211	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
117.016	n/a	29255	22	212	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
117.704	n/a	29427	22	213	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
118.096	n/a	29525	22	214	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
118.592	n/a	29649	22	215	visual	light_bar	attended	infrequent_stimulus	attend_visual	4	2
118.976	n/a	29745	22	215	visual	button_press	n/a	target_detected	attend_visual	201	2
119.208	n/a	29803	22	216	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
119.82	n/a	29956	22	217	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
120.388	n/a	30098	22	218	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
120.996	n/a	30250	22	219	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
121.408	n/a	30353	22	220	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
121.644	n/a	30412	23	220	visual	look_word	unattended	cue_visual	attend_visual	2	2
122.1	n/a	30526	23	221	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
122.32	n/a	30581	23	222	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
122.684	n/a	30672	23	223	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
123.248	n/a	30813	23	224	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
123.496	n/a	30875	23	225	visual	light_bar	attended	infrequent_stimulus	attend_visual	4	2
124.004	n/a	31002	23	226	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
124.064	n/a	31017	23	226	visual	button_press	n/a	target_detected	attend_visual	201	2
124.44	n/a	31111	23	227	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
124.972	n/a	31244	23	228	visual	light_bar	attended	infrequent_stimulus	attend_visual	4	2
125.352	n/a	31339	23	229	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
125.832	n/a	31459	23	230	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
126.544	n/a	31637	24	230	visual	hear_word	unattended	cue_visual	attend_visual	1	2
126.936	n/a	31735	24	231	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
127.308	n/a	31828	24	232	visual	light_bar	attended	infrequent_stimulus	attend_visual	4	2
127.688	n/a	31923	24	232	visual	button_press	n/a	target_detected	attend_visual	201	2
127.712	n/a	31929	24	233	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
128.06	n/a	32016	24	234	visual	high_tone	unattended	infrequent_stimulus	attend_visual	3	2
128.772	n/a	32194	24	235	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
129.544	n/a	32387	24	236	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
129.792	n/a	32449	24	237	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
130.124	n/a	32532	24	238	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
130.444	n/a	32612	24	239	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
132.092	n/a	33024	24	239	auditory	pause_recording	n/a	n/a	attend_auditory	202	1
136.344	n/a	34087	25	239	auditory	hear_word	unattended	cue_auditory	attend_auditory	1	1
136.744	n/a	34187	25	240	auditory	low_tone	attended	frequent_stimulus	attend_auditory	5	1
136.984	n/a	34247	25	241	auditory	low_tone	attended	frequent_stimulus	attend_auditory	5	1
137.8	n/a	34451	25	242	auditory	dark_bar	unattended	frequent_stimulus	attend_auditory	6	1
138.444	n/a	34612	25	243	auditory	dark_bar	unattended	frequent_stimulus	attend_auditory	6	1
139.0	n/a	34751	25	244	auditory	low_tone	attended	frequent_stimulus	attend_auditory	5	1
139.312	n/a	34829	25	244	auditory	button_press	n/a	target_detected	attend_auditory	201	1
139.472	n/a	34869	25	245	auditory	dark_bar	unattended	frequent_stimulus	attend_auditory	6	1
139.684	n/a	34922	25	246	auditory	high_tone	attended	infrequent_stimulus	attend_auditory	3	1
140.028	n/a	35008	25	247	auditory	low_tone	attended	frequent_stimulus	attend_auditory	5	1
140.592	n/a	35149	25	248	auditory	low_tone	attended	frequent_stimulus	attend_auditory	5	1
140.784	n/a	35197	25	248	auditory	button_press	n/a	target_detected	attend_auditory	201	1
