onset	duration	sample	sub_block	trial	focus_modality	event_type	attention_status	task_role	condition	event_code	cond_code
1.02	n/a	256	0	0	visual	pause_recording	n/a	n/a	attend_visual	202	2
6.344	n/a	1587	1	0	visual	look_word	unattended	cue_visual	attend_visual	2	2
6.82	n/a	1706	1	1	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
7.4	n/a	1851	1	2	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
8.18	n/a	2046	1	3	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
8.964	n/a	2242	1	4	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
9.3	n/a	2326	1	5	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
10.024	n/a	2507	1	6	visual	high_tone	unattended	infrequent_stimulus	attend_visual	3	2
10.3	n/a	2576	1	7	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
10.732	n/a	2684	1	8	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
11.488	n/a	2873	1	9	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
12.272	n/a	3069	1	10	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
12.604	n/a	3152	1	11	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
12.996	n/a	3250	2	11	visual	hear_word	unattended	cue_visual	attend_visual	1	2
13.356	n/a	3340	2	12	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
14.1	n/a	3526	2	13	visual	high_tone	unattended	infrequent_stimulus	attend_visual	3	2
14.64	n/a	3661	2	14	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
14.924	n/a	3732	2	15	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
15.32	n/a	3831	3	15	visual	look_word	unattended	cue_visual	attend_visual	2	2
15.752	n/a	3939	3	16	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
16.448	n/a	4113	3	17	visual	light_bar	attended	infrequent_stimulus	attend_visual	4	2
16.692	n/a	4174	3	17	visual	button_press	n/a	target_detected	attend_visual	201	2
16.912	n/a	4229	3	18	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
17.46	n/a	4366	3	19	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
17.708	n/a	4428	3	20	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
18.436	n/a	4610	3	21	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
18.788	n/a	4698	4	21	visual	hear_word	unattended	cue_visual	attend_visual	1	2
19.232	n/a	4809	4	22	visual	dark_bar	attended	frequent_stimulus	attend_visual	6	2
19.748	n/a	4938	4	23	visual	high_tone	unattended	infrequent_stimulus	attend_visual	3	2
20.332	n/a	5084	4	24	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
20.692	n/a	5174	4	25	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
21.188	n/a	5298	4	26	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
21.504	n/a	5377	4	27	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
21.724	n/a	5432	4	28	visual	high_tone	unattended	infrequent_stimulus	attend_visual	3	2
21.964	n/a	5492	4	29	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
22.48	n/a	5621	4	30	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
23.272	n/a	5819	5	30	visual	look_word	unattended	cue_visual	attend_visual	2	2
23.704	n/a	5927	5	31	visual	low_tone	unattended	frequent_stimulus	attend_visual	5	2
24.068	n/a	6018	5	32	visual	light_bar	attended	infrequent_stimulus	attend_visual	4	2
24.396	n/a	6100	5	33	visual	high_tone	unattended	infrequent_stimulus	attend_visual	3	2
