onset	duration	sample	event_code	cond_code
451.28	n/a	112821	7	3
451.568	n/a	112893	201	3
452.04	n/a	113011	11	3
452.52	n/a	113131	7	3
452.9	n/a	113226	201	3
452.936	n/a	113235	14	3
453.544	n/a	113387	11	3
454.28	n/a	113571	11	3
454.82	n/a	113706	11	3
455.1	n/a	113776	2	3
455.432	n/a	113859	13	3
455.736	n/a	113935	8	3
455.964	n/a	113992	201	3
456.088	n/a	114023	13	3
456.764	n/a	114192	12	3
457.44	n/a	114361	8	3
457.788	n/a	114448	201	3
457.808	n/a	114453	12	3
458.464	n/a	114617	13	3
458.916	n/a	114730	8	3
459.212	n/a	114804	201	3
459.408	n/a	114853	13	3
460.06	n/a	115016	12	3
460.84	n/a	115211	12	3
461.136	n/a	115285	13	3
461.768	n/a	115443	1	3
462.216	n/a	115555	14	3
462.52	n/a	115631	7	3
462.796	n/a	115700	201	3
462.852	n/a	115714	11	3
463.456	n/a	115865	14	3
463.788	n/a	115948	10	3
464.092	n/a	116024	11	3
464.856	n/a	116215	7	3
465.112	n/a	116279	14	3
465.216	n/a	116305	201	3
465.436	n/a	116360	11	3
465.7	n/a	116426	7	3
466.388	n/a	116598	14	3
466.572	n/a	116644	201	3
466.66	n/a	116666	11	3
466.924	n/a	116732	2	3
467.268	n/a	116818	12	3
467.668	n/a	116918	9	3
467.956	n/a	116990	13	3
468.512	n/a	117129	12	3
468.788	n/a	117198	13	3
469.172	n/a	117294	12	3
469.952	n/a	117489	13	3
470.492	n/a	117624	13	3
471.028	n/a	117758	12	3
471.244	n/a	117812	12	3
472.024	n/a	118007	13	3
472.42	n/a	118106	12	3
472.676	n/a	118170	1	3
473.036	n/a	118260	14	3
473.336	n/a	118335	7	3
473.644	n/a	118412	11	3
474.292	n/a	118574	7	3
474.524	n/a	118632	11	3
474.704	n/a	118677	201	3
474.74	n/a	118686	14	3
475.008	n/a	118753	11	3
475.288	n/a	118823	14	3
475.972	n/a	118994	11	3
476.572	n/a	119144	7	3
476.88	n/a	119221	10	3
476.888	n/a	119223	201	3
477.12	n/a	119281	11	3
477.724	n/a	119432	14	3
478.124	n/a	119532	11	3
478.8	n/a	119701	2	3
479.164	n/a	119792	12	3
479.512	n/a	119879	9	3
480.028	n/a	120008	12	3
480.392	n/a	120099	8	3
480.692	n/a	120174	201	3
480.704	n/a	120177	13	3
481.288	n/a	120323	12	3
481.988	n/a	120498	13	3
482.728	n/a	120683	12	3
483.22	n/a	120806	13	3
484.036	n/a	121010	12	3
484.712	n/a	121179	1	3
485.14	n/a	121286	11	3
485.436	n/a	121360	11	3
486.108	n/a	121528	14	3
486.772	n/a	121694	14	3
487.068	n/a	121768	7	3
487.376	n/a	121845	201	3
487.512	n/a	121879	11	3
488.148	n/a	122038	14	3
488.488	n/a	122123	11	3
488.972	n/a	122244	11	3
489.2	n/a	122301	2	3
489.652	n/a	122414	13	3
489.972	n/a	122494	9	3
490.432	n/a	122609	8	3
490.708	n/a	122678	201	3
490.764	n/a	122692	12	3
491.016	n/a	122755	13	3
491.544	n/a	122887	12	3
491.824	n/a	122957	8	3
492.12	n/a	123031	201	3
492.156	n/a	123040	12	3
492.652	n/a	123164	13	3
493.416	n/a	123355	12	3
493.68	n/a	123421	12	3
494.028	n/a	123508	1	3
494.408	n/a	123603	11	3
494.808	n/a	123703	10	3
495.58	n/a	123896	11	3
496.232	n/a	124059	14	3
497.024	n/a	124257	11	3
497.792	n/a	124449	14	3
498.404	n/a	124602	10	3
498.724	n/a	124682	11	3
499.348	n/a	124838	11	3
499.812	n/a	124954	14	3
500.44	n/a	125111	11	3
501.228	n/a	125308	2	3
501.688	n/a	125423	13	3
502.332	n/a	125584	12	3
502.712	n/a	125679	8	3
503.14	n/a	125786	201	3
503.36	n/a	125841	12	3
503.688	n/a	125923	12	3
504.36	n/a	126091	1	3
504.688	n/a	126173	11	3
505.336	n/a	126335	11	3
506.008	n/a	126503	10	3
506.392	n/a	126599	14	3
506.84	n/a	126711	11	3
507.152	n/a	126789	14	3
507.58	n/a	126896	11	3
508.268	n/a	127068	11	3
508.692	n/a	127174	10	3
509.372	n/a	127344	14	3
510.12	n/a	127531	14	3
510.352	n/a	127589	14	3
510.868	n/a	127718	11	3
511.58	n/a	127896	2	3
511.952	n/a	127989	13	3
512.44	n/a	128111	8	3
512.656	n/a	128165	12	3
512.756	n/a	128190	201	3
512.936	n/a	128235	12	3
513.732	n/a	128434	8	3
514.124	n/a	128532	201	3
514.492	n/a	128624	12	3
515.24	n/a	128811	1	3
515.688	n/a	128923	14	3
516.14	n/a	129036	11	3
516.412	n/a	129104	7	3
516.72	n/a	129181	11	3
516.812	n/a	129204	201	3
517.512	n/a	129379	11	3
518.056	n/a	129515	14	3
518.336	n/a	129585	11	3
519.088	n/a	129773	11	3
519.716	n/a	129930	2	3
520.112	n/a	130029	12	3
520.676	n/a	130170	9	3
521.42	n/a	130356	12	3
521.8	n/a	130451	12	3
522.144	n/a	130537	13	3
522.364	n/a	130592	12	3
522.964	n/a	130742	13	3
523.476	n/a	130870	12	3
523.988	n/a	130998	13	3
524.444	n/a	131112	9	3
524.7	n/a	131176	12	3
525.032	n/a	131259	13	3
525.312	n/a	131329	12	3
525.996	n/a	131500	1	3
526.456	n/a	131615	14	3
527.248	n/a	131813	7	3
527.616	n/a	131905	201	3
527.88	n/a	131971	11	3
528.248	n/a	132063	11	3
528.668	n/a	132168	11	3
529.096	n/a	132275	7	3
529.5	n/a	132376	201	3
529.884	n/a	132472	11	3
530.116	n/a	132530	11	3
530.84	n/a	132711	2	3
531.264	n/a	132817	12	3
531.56	n/a	132891	8	3
531.904	n/a	132977	201	3
531.96	n/a	132991	12	3
532.292	n/a	133074	12	3
532.796	n/a	133200	13	3
533.4	n/a	133351	12	3
533.648	n/a	133413	12	3
534.392	n/a	133599	9	3
534.724	n/a	133682	12	3
534.956	n/a	133740	1	3
535.44	n/a	133861	11	3
535.896	n/a	133975	11	3
536.152	n/a	134039	14	3
536.9	n/a	134226	11	3
537.144	n/a	134287	14	3
537.676	n/a	134420	10	3
538.316	n/a	134580	11	3
538.868	n/a	134718	14	3
539.276	n/a	134820	11	3
539.796	n/a	134950	14	3
540.088	n/a	135023	11	3
540.464	n/a	135117	2	3
540.912	n/a	135229	13	3
541.188	n/a	135298	12	3
541.584	n/a	135397	12	3
542.1	n/a	135526	12	3
542.348	n/a	135588	8	3
542.652	n/a	135664	201	3
542.768	n/a	135693	13	3
543.324	n/a	135832	12	3
543.824	n/a	135957	8	3
544.172	n/a	136044	201	3
544.204	n/a	136052	12	3
544.7	n/a	136176	12	3
545.328	n/a	136333	1	3
545.784	n/a	136447	11	3
546.012	n/a	136504	10	3
546.464	n/a	136617	11	3
546.776	n/a	136695	7	3
547.056	n/a	136765	201	3
547.392	n/a	136849	11	3
548.1	n/a	137026	14	3
548.448	n/a	137113	11	3
548.776	n/a	137195	14	3
549.116	n/a	137280	11	3
550.908	n/a	137728	202	3
558.188	n/a	139548	1	3
558.724	n/a	139682	14	3
559.48	n/a	139871	11	3
560.284	n/a	140072	14	3
560.596	n/a	140150	11	3
560.848	n/a	140213	11	3
561.224	n/a	140307	7	3
561.556	n/a	140390	201	3
561.868	n/a	140468	11	3
562.46	n/a	140616	7	3
562.956	n/a	140740	201	3
563.048	n/a	140763	14	3
563.552	n/a	140889	11	3
564.12	n/a	141031	11	3
564.432	n/a	141109	2	3
564.808	n/a	141203	12	3
565.464	n/a	141367	9	3
566.016	n/a	141505	12	3
566.812	n/a	141704	13	3
567.552	n/a	141889	11	3
567.776	n/a	141945	11	3
567.988	n/a	141998	12	3
568.484	n/a	142122	12	3
569.264	n/a	142317	13	3
570.06	n/a	142516	12	3
570.424	n/a	142607	12	3
571.172	n/a	142794	1	3
571.58	n/a	142896	11	3
571.932	n/a	142984	10	3
572.36	n/a	143091	11	3
572.696	n/a	143175	7	3
573.004	n/a	143252	201	3
573.348	n/a	143338	11	3
573.688	n/a	143423	14	3
574.016	n/a	143505	11	3
574.8	n/a	143701	2	3
575.268	n/a	143818	13	3
575.512	n/a	143879	8	3
575.752	n/a	143939	9	3
576.308	n/a	144078	201	3
576.52	n/a	144131	12	3
577.316	n/a	144330	12	3
577.7	n/a	144426	8	3
577.94	n/a	144486	13	3
578.012	n/a	144504	201	3
578.444	n/a	144612	12	3
579.088	n/a	144773	8	3
579.412	n/a	144854	201	3
579.908	n/a	144978	13	3
580.332	n/a	145084	12	3
580.828	n/a	145208	12	3
581.112	n/a	145279	13	3
581.344	n/a	145337	12	3
582.056	n/a	145515	12	3
582.672	n/a	145669	13	3
583.3	n/a	145826	12	3
583.972	n/a	145994	1	3
584.46	n/a	146116	14	3
584.8	n/a	146201	7	3
585.12	n/a	146281	201	3
585.144	n/a	146287	11	3
585.72	n/a	146431	14	3
586.0	n/a	146501	10	3
586.384	n/a	146597	11	3
587.176	n/a	146795	7	3
587.496	n/a	146875	201	3
587.576	n/a	146895	14	3
587.88	n/a	146971	11	3
588.204	n/a	147052	7	3
588.608	n/a	147153	201	3
588.964	n/a	147242	14	3
589.376	n/a	147345	11	3
589.788	n/a	147448	2	3
590.268	n/a	147568	13	3
590.624	n/a	147657	8	3
590.872	n/a	147719	201	3
590.892	n/a	147724	13	3
591.616	n/a	147905	12	3
592.364	n/a	148092	8	3
592.652	n/a	148164	201	3
593.404	n/a	148352	13	3
593.82	n/a	148456	8	3
594.116	n/a	148530	201	3
594.36	n/a	148591	13	3
595.032	n/a	148759	12	3
595.728	n/a	148933	12	3
596.02	n/a	149006	13	3
596.648	n/a	149163	1	3
597.172	n/a	149294	11	3
597.516	n/a	149380	11	3
598.28	n/a	149571	14	3
599.072	n/a	149769	14	3
599.344	n/a	149837	7	3
599.704	n/a	149927	201	3
599.856	n/a	149965	11	3
600.464	n/a	150117	14	3
600.752	n/a	150189	11	3
601.272	n/a	150319	11	3
601.636	n/a	150410	2	3
602.028	n/a	150508	13	3
602.42	n/a	150606	12	3
602.804	n/a	150702	12	3
603.248	n/a	150813	12	3
603.5	n/a	150876	8	3
603.924	n/a	150982	13	3
603.972	n/a	150994	201	3
604.492	n/a	151124	12	3
604.988	n/a	151248	8	3
605.236	n/a	151310	12	3
605.464	n/a	151367	201	3
605.8	n/a	151451	12	3
606.076	n/a	151520	1	3
606.568	n/a	151643	11	3
607.364	n/a	151842	7	3
607.656	n/a	151915	201	3
607.836	n/a	151960	11	3
608.184	n/a	152047	11	3
608.404	n/a	152102	2	3
608.8	n/a	152201	12	3
609.108	n/a	152278	9	3
609.468	n/a	152368	13	3
609.976	n/a	152495	12	3
610.204	n/a	152552	13	3
610.508	n/a	152628	12	3
611.284	n/a	152822	13	3
611.796	n/a	152950	13	3
612.232	n/a	153059	12	3
612.564	n/a	153142	12	3
613.34	n/a	153336	13	3
613.756	n/a	153440	12	3
614.112	n/a	153529	1	3
614.488	n/a	153623	11	3
614.784	n/a	153697	10	3
615.524	n/a	153882	11	3
616.292	n/a	154074	14	3
616.904	n/a	154227	11	3
617.532	n/a	154384	14	3
618.212	n/a	154554	10	3
618.604	n/a	154652	11	3
619.32	n/a	154831	11	3
619.868	n/a	154968	14	3
620.648	n/a	155163	11	3
621.36	n/a	155341	2	3
621.808	n/a	155453	13	3
622.256	n/a	155565	8	3
622.568	n/a	155643	201	3
622.604	n/a	155652	12	3
622.852	n/a	155714	12	3
623.596	n/a	155900	8	3
623.912	n/a	155979	201	3
624.312	n/a	156079	12	3
624.692	n/a	156174	1	3
625.124	n/a	156282	14	3
625.448	n/a	156363	7	3
625.776	n/a	156445	201	3
625.784	n/a	156447	11	3
626.532	n/a	156634	7	3
626.86	n/a	156716	11	3
626.896	n/a	156725	201	3
627.192	n/a	156799	14	3
627.556	n/a	156890	11	3
627.924	n/a	156982	14	3
628.692	n/a	157174	11	3
629.24	n/a	157311	7	3
629.58	n/a	157396	10	3
629.692	n/a	157424	201	3
629.904	n/a	157477	11	3
630.524	n/a	157632	14	3
630.904	n/a	157727	11	3
631.248	n/a	157813	2	3
631.752	n/a	157939	12	3
632.528	n/a	158133	8	3
632.856	n/a	158215	201	3
633.008	n/a	158253	12	3
633.492	n/a	158374	12	3
633.856	n/a	158465	12	3
634.668	n/a	158668	12	3
635.008	n/a	158753	1	3
635.364	n/a	158842	11	3
635.944	n/a	158987	11	3
636.176	n/a	159045	14	3
636.84	n/a	159211	11	3
637.104	n/a	159277	14	3
637.632	n/a	159409	10	3
638.252	n/a	159564	11	3
638.808	n/a	159703	14	3
639.336	n/a	159835	11	3
639.852	n/a	159964	14	3
640.148	n/a	160038	11	3
640.876	n/a	160220	2	3
641.36	n/a	160341	12	3
641.768	n/a	160443	9	3
642.52	n/a	160631	12	3
642.82	n/a	160706	12	3
643.024	n/a	160757	13	3
643.268	n/a	160818	12	3
643.788	n/a	160948	13	3
644.296	n/a	161075	12	3
644.88	n/a	161221	13	3
645.324	n/a	161332	9	3
645.72	n/a	161431	12	3
645.984	n/a	161497	13	3
646.284	n/a	161572	12	3
646.524	n/a	161632	1	3
646.944	n/a	161737	14	3
647.36	n/a	161841	7	3
647.72	n/a	161931	201	3
647.904	n/a	161977	11	3
648.276	n/a	162070	11	3
648.864	n/a	162217	11	3
649.096	n/a	162275	11	3
649.368	n/a	162343	7	3
649.7	n/a	162426	11	3
649.76	n/a	162441	201	3
650.192	n/a	162549	11	3
650.852	n/a	162714	2	3
651.252	n/a	162814	12	3
651.464	n/a	162867	9	3
651.948	n/a	162988	12	3
652.316	n/a	163080	8	3
652.584	n/a	163147	13	3
652.608	n/a	163153	201	3
653.076	n/a	163270	12	3
653.836	n/a	163460	13	3
654.536	n/a	163635	12	3
654.952	n/a	163739	13	3
655.612	n/a	163904	12	3
656.38	n/a	164096	1	3
656.904	n/a	164227	14	3
657.576	n/a	164395	7	3
658.056	n/a	164515	201	3
658.372	n/a	164594	11	3
658.632	n/a	164659	11	3
659.044	n/a	164762	11	3
659.484	n/a	164872	7	3
659.872	n/a	164969	14	3
660.008	n/a	165003	201	3
660.124	n/a	165032	11	3
660.452	n/a	165114	11	3
661.264	n/a	165317	2	3
661.744	n/a	165437	13	3
662.54	n/a	165636	12	3
662.868	n/a	165718	8	3
663.172	n/a	165794	201	3
663.484	n/a	165872	12	3
663.896	n/a	165975	12	3
664.632	n/a	166159	1	3
665.14	n/a	166286	14	3
665.564	n/a	166392	11	3
665.776	n/a	166445	7	3
666.176	n/a	166545	11	3
666.236	n/a	166560	201	3
666.904	n/a	166727	11	3
667.508	n/a	166878	14	3
667.884	n/a	166972	11	3
668.508	n/a	167128	11	3
669.132	n/a	167284	2	3
669.564	n/a	167392	12	3
669.96	n/a	167491	8	3
670.176	n/a	167545	12	3
670.344	n/a	167587	201	3
670.424	n/a	167607	12	3
670.792	n/a	167699	12	3
671.5	n/a	167876	9	3
671.752	n/a	167939	12	3
672.532	n/a	168134	1	3
672.884	n/a	168222	11	3
673.528	n/a	168383	11	3
674.188	n/a	168548	10	3
674.42	n/a	168606	14	3
674.916	n/a	168730	11	3
675.332	n/a	168834	14	3
676.124	n/a	169032	11	3
676.74	n/a	169186	10	3
677.468	n/a	169368	14	3
678.164	n/a	169542	14	3
678.528	n/a	169633	14	3
679.024	n/a	169757	11	3
679.624	n/a	169907	11	3
679.832	n/a	169959	2	3
680.156	n/a	170040	13	3
680.448	n/a	170113	9	3
680.964	n/a	170242	8	3
681.296	n/a	170325	12	3
681.54	n/a	170386	13	3
682.156	n/a	170540	12	3
682.54	n/a	170636	8	3
682.936	n/a	170735	12	3
683.024	n/a	170757	201	3
683.432	n/a	170859	13	3
684.244	n/a	171062	12	3
684.824	n/a	171207	13	3
685.372	n/a	171344	12	3
685.752	n/a	171439	12	3
689.148	n/a	172288	202	3
697.14	n/a	174286	2	3
697.64	n/a	174411	12	3
698.02	n/a	174506	13	3
698.52	n/a	174631	12	3
698.82	n/a	174706	13	3
699.164	n/a	174792	12	3
699.8	n/a	174951	13	3
700.16	n/a	175041	9	3
700.584	n/a	175147	13	3
701.172	n/a	175294	12	3
701.468	n/a	175368	12	3
702.244	n/a	175562	13	3
702.612	n/a	175654	12	3
703.224	n/a	175807	1	3
703.572	n/a	175894	11	3
704.352	n/a	176089	11	3
705.08	n/a	176271	10	3
705.344	n/a	176337	14	3
705.844	n/a	176462	11	3
706.156	n/a	176540	14	3
706.612	n/a	176654	11	3
707.26	n/a	176816	11	3
707.748	n/a	176938	10	3
708.46	n/a	177116	14	3
709.192	n/a	177299	14	3
709.404	n/a	177352	14	3
709.908	n/a	177478	11	3
710.156	n/a	177540	2	3
710.548	n/a	177638	12	3
711.044	n/a	177762	12	3
711.672	n/a	177919	13	3
712.36	n/a	178091	9	3
712.668	n/a	178168	12	3
713.284	n/a	178322	12	3
714.06	n/a	178516	13	3
714.756	n/a	178690	12	3
715.156	n/a	178790	12	3
715.84	n/a	178961	1	3
716.28	n/a	179071	11	3
716.572	n/a	179144	11	3
717.292	n/a	179324	14	3
717.972	n/a	179494	14	3
718.208	n/a	179553	7	3
718.568	n/a	179643	201	3
718.78	n/a	179696	11	3
719.296	n/a	179825	14	3
719.52	n/a	179881	11	3
719.992	n/a	179999	11	3
720.352	n/a	180089	2	3
720.824	n/a	180207	12	3
721.616	n/a	180405	8	3
721.932	n/a	180484	201	3
722.1	n/a	180526	12	3
722.544	n/a	180637	12	3
722.928	n/a	180733	12	3
723.624	n/a	180907	12	3
724.296	n/a	181075	1	3
724.716	n/a	181180	14	3
725.232	n/a	181309	11	3
725.62	n/a	181406	7	3
725.928	n/a	181483	11	3
726.452	n/a	181614	201	3
726.636	n/a	181660	11	3
727.252	n/a	181814	14	3
727.536	n/a	181885	11	3
728.312	n/a	182079	11	3
728.588	n/a	182148	2	3
729.024	n/a	182257	13	3
729.472	n/a	182369	8	3
729.776	n/a	182445	201	3
729.836	n/a	182460	12	3
730.188	n/a	182548	13	3
730.664	n/a	182667	12	3
731.08	n/a	182771	8	3
731.36	n/a	182841	12	3
731.568	n/a	182893	201	3
731.948	n/a	182988	13	3
732.72	n/a	183181	12	3
733.008	n/a	183253	9	3
733.232	n/a	183309	12	3
733.892	n/a	183474	1	3
734.244	n/a	183562	14	3
734.856	n/a	183715	7	3
735.284	n/a	183822	201	3
735.592	n/a	183899	11	3
735.9	n/a	183976	11	3
736.356	n/a	184090	11	3
736.924	n/a	184232	7	3
737.26	n/a	184316	14	3
737.388	n/a	184348	201	3
737.648	n/a	184413	11	3
737.932	n/a	184484	11	3
738.308	n/a	184578	2	3
738.776	n/a	184695	13	3
739.016	n/a	184755	8	3
739.312	n/a	184829	13	3
739.852	n/a	184964	201	3
739.976	n/a	184995	12	3
740.64	n/a	185161	8	3
740.972	n/a	185244	12	3
741.384	n/a	185347	201	3
741.732	n/a	185434	13	3
742.264	n/a	185567	8	3
742.596	n/a	185650	201	3
742.836	n/a	185710	13	3
743.476	n/a	185870	12	3
744.204	n/a	186052	12	3
744.464	n/a	186117	13	3
745.136	n/a	186285	1	3
745.544	n/a	186387	14	3
745.82	n/a	186456	7	3
746.068	n/a	186518	11	3
746.16	n/a	186541	201	3
746.556	n/a	186640	14	3
746.92	n/a	186731	10	3
747.272	n/a	186819	11	3
747.908	n/a	186978	7	3
748.148	n/a	187038	14	3
748.336	n/a	187085	201	3
748.428	n/a	187108	11	3
748.78	n/a	187196	7	3
749.424	n/a	187357	14	3
749.596	n/a	187400	201	3
749.82	n/a	187456	11	3
750.468	n/a	187618	2	3
750.868	n/a	187718	13	3
751.244	n/a	187812	8	3
751.48	n/a	187871	201	3
752.024	n/a	188007	12	3
752.836	n/a	188210	12	3
753.116	n/a	188280	8	3
753.512	n/a	188379	13	3
753.532	n/a	188384	201	3
754.08	n/a	188521	12	3
754.808	n/a	188703	8	3
755.164	n/a	188792	201	3
755.176	n/a	188795	9	3
755.904	n/a	188977	13	3
756.268	n/a	189068	12	3
756.812	n/a	189204	12	3
757.1	n/a	189276	13	3
757.476	n/a	189370	12	3
758.104	n/a	189527	12	3
758.752	n/a	189689	13	3
759.564	n/a	189892	12	3
759.78	n/a	189946	1	3
760.212	n/a	190054	14	3
760.504	n/a	190127	7	3
760.804	n/a	190202	201	3
760.816	n/a	190205	11	3
761.492	n/a	190374	7	3
761.816	n/a	190455	201	3
761.836	n/a	190460	11	3
762.164	n/a	190542	14	3
762.44	n/a	190611	11	3
762.744	n/a	190687	14	3
763.448	n/a	190863	11	3
763.964	n/a	190992	7	3
764.288	n/a	191073	201	3
764.352	n/a	191089	10	3
764.596	n/a	191150	11	3
765.18	n/a	191296	14	3
765.516	n/a	191380	11	3
766.204	n/a	191552	2	3
766.696	n/a	191675	13	3
767.204	n/a	191802	8	3
767.436	n/a	191860	12	3
767.724	n/a	191932	201	3
767.848	n/a	191963	12	3
768.528	n/a	192133	8	3
768.888	n/a	192223	201	3
769.208	n/a	192303	12	3
769.512	n/a	192379	1	3
769.856	n/a	192465	11	3
770.304	n/a	192577	11	3
770.716	n/a	192680	14	3
771.496	n/a	192875	11	3
771.908	n/a	192978	14	3
772.456	n/a	193115	10	3
773.18	n/a	193296	11	3
773.764	n/a	193442	14	3
774.184	n/a	193547	11	3
774.608	n/a	193653	14	3
774.876	n/a	193720	11	3
775.648	n/a	193913	2	3
776.036	n/a	194010	12	3
776.748	n/a	194188	12	3
777.188	n/a	194298	9	3
777.492	n/a	194374	12	3
777.752	n/a	194439	13	3
777.988	n/a	194498	12	3
778.484	n/a	194622	13	3
779.032	n/a	194759	12	3
779.636	n/a	194910	13	3
780.084	n/a	195022	9	3
780.424	n/a	195107	12	3
780.736	n/a	195185	13	3
781.12	n/a	195281	12	3
781.84	n/a	195461	1	3
782.328	n/a	195583	11	3
782.612	n/a	195654	14	3
782.888	n/a	195723	11	3
783.128	n/a	195783	10	3
783.664	n/a	195917	11	3
784.016	n/a	196005	7	3
784.58	n/a	196146	201	3
784.72	n/a	196181	11	3
785.48	n/a	196371	14	3
785.848	n/a	196463	11	3
786.544	n/a	196637	2	3
786.936	n/a	196735	12	3
787.4	n/a	196851	12	3
787.684	n/a	196922	8	3
787.956	n/a	196990	13	3
788.016	n/a	197005	201	3
788.544	n/a	197137	12	3
789.184	n/a	197297	13	3
789.972	n/a	197494	12	3
790.324	n/a	197582	9	3
790.916	n/a	197730	13	3
791.728	n/a	197933	12	3
791.956	n/a	197990	1	3
792.34	n/a	198086	11	3
792.64	n/a	198161	10	3
793.444	n/a	198362	11	3
794.244	n/a	198562	14	3
794.924	n/a	198732	11	3
795.672	n/a	198919	14	3
796.316	n/a	199080	10	3
796.652	n/a	199164	11	3
797.44	n/a	199361	11	3
797.892	n/a	199474	14	3
798.676	n/a	199670	11	3
799.288	n/a	199823	2	3
799.764	n/a	199942	12	3
799.98	n/a	199996	8	3
800.316	n/a	200080	201	3
800.344	n/a	200087	12	3
800.692	n/a	200174	12	3
801.292	n/a	200324	13	3
801.836	n/a	200460	12	3
802.1	n/a	200526	12	3
802.808	n/a	200703	9	3
803.16	n/a	200791	12	3
803.556	n/a	200890	1	3
803.888	n/a	200973	11	3
804.6	n/a	201151	7	3
804.972	n/a	201244	201	3
805.104	n/a	201277	11	3
805.832	n/a	201459	11	3
806.232	n/a	201559	11	3
806.444	n/a	201612	11	3
807.2	n/a	201801	2	3
807.524	n/a	201882	13	3
808.248	n/a	202063	12	3
808.512	n/a	202129	8	3
808.82	n/a	202206	201	3
809.26	n/a	202316	12	3
809.54	n/a	202386	12	3
809.84	n/a	202461	1	3
810.252	n/a	202564	14	3
810.568	n/a	202643	11	3
810.808	n/a	202703	7	3
811.212	n/a	202804	201	3
811.512	n/a	202879	11	3
812.128	n/a	203033	7	3
812.704	n/a	203177	14	3
812.776	n/a	203195	201	3
813.204	n/a	203302	11	3
813.848	n/a	203463	11	3
814.304	n/a	203577	11	3
814.608	n/a	203653	2	3
814.944	n/a	203737	13	3
815.256	n/a	203815	12	3
815.504	n/a	203877	12	3
816.052	n/a	204014	12	3
816.468	n/a	204118	8	3
816.76	n/a	204191	201	3
816.888	n/a	204223	13	3
817.492	n/a	204374	12	3
818.072	n/a	204519	8	3
818.472	n/a	204619	12	3
818.544	n/a	204637	201	3
819.1	n/a	204776	12	3
819.46	n/a	204866	1	3
819.864	n/a	204967	14	3
820.368	n/a	205093	7	3
820.696	n/a	205175	201	3
820.848	n/a	205213	11	3
821.26	n/a	205316	7	3
821.536	n/a	205385	11	3
821.952	n/a	205489	11	3
822.256	n/a	205565	11	3
822.528	n/a	205633	11	3
822.952	n/a	205739	11	3
827.388	n/a	206848	202	3
836.748	n/a	209188	1	3
837.232	n/a	209309	11	3
837.56	n/a	209391	11	3
838.212	n/a	209554	14	3
838.84	n/a	209711	14	3
839.44	n/a	209861	11	3
840.016	n/a	210005	14	3
840.24	n/a	210061	7	3
840.568	n/a	210143	11	3
840.7	n/a	210176	201	3
841.144	n/a	210287	11	3
841.444	n/a	210362	2	3
842.156	n/a	210540	13	3
842.436	n/a	210610	12	3
842.884	n/a	210722	12	3
843.124	n/a	210782	9	3
843.88	n/a	210971	12	3
844.672	n/a	211169	13	3
845.188	n/a	211298	12	3
845.908	n/a	211478	1	3
846.384	n/a	211597	11	3
847.168	n/a	211793	11	3
847.804	n/a	211952	10	3
848.052	n/a	212014	14	3
848.46	n/a	212116	11	3
848.864	n/a	212217	14	3
849.308	n/a	212328	11	3
849.968	n/a	212493	11	3
850.488	n/a	212623	10	3
851.284	n/a	212822	14	3
851.9	n/a	212976	14	3
852.148	n/a	213038	14	3
852.612	n/a	213154	11	3
853.416	n/a	213355	2	3
853.904	n/a	213477	12	3
854.368	n/a	213593	12	3
854.764	n/a	213692	8	3
855.164	n/a	213792	12	3
855.568	n/a	213893	13	3
855.836	n/a	213960	13	3
856.072	n/a	214019	12	3
856.872	n/a	214219	9	3
857.348	n/a	214338	12	3
857.56	n/a	214391	9	3
858.244	n/a	214562	12	3
858.86	n/a	214716	1	3
859.348	n/a	214838	11	3
859.768	n/a	214943	14	3
860.016	n/a	215005	11	3
860.384	n/a	215097	10	3
860.912	n/a	215229	11	3
861.164	n/a	215292	7	3
861.604	n/a	215402	201	3
861.808	n/a	215453	11	3
862.552	n/a	215639	14	3
862.872	n/a	215719	11	3
863.656	n/a	215915	2	3
864.044	n/a	216012	13	3
864.292	n/a	216074	12	3
864.808	n/a	216203	13	3
865.352	n/a	216339	12	3
866.004	n/a	216502	13	3
866.264	n/a	216567	8	3
866.48	n/a	216621	12	3
866.58	n/a	216646	201	3
866.84	n/a	216711	13	3
867.556	n/a	216890	12	3
868.32	n/a	217081	8	3
868.536	n/a	217135	12	3
868.652	n/a	217164	201	3
869.16	n/a	217291	1	3
869.644	n/a	217412	14	3
870.292	n/a	217574	7	3
870.98	n/a	217746	11	3
871.252	n/a	217814	11	3
871.812	n/a	217954	11	3
872.256	n/a	218065	7	3
872.576	n/a	218145	14	3
872.6	n/a	218151	201	3
872.884	n/a	218222	11	3
873.188	n/a	218298	11	3
873.816	n/a	218455	2	3
874.332	n/a	218584	13	3
874.94	n/a	218736	9	3
875.244	n/a	218812	12	3
875.644	n/a	218912	12	3
875.996	n/a	219000	13	3
876.404	n/a	219102	8	3
876.748	n/a	219188	201	3
876.772	n/a	219194	12	3
877.332	n/a	219334	13	3
877.648	n/a	219413	12	3
878.344	n/a	219587	12	3
878.992	n/a	219749	12	3
879.52	n/a	219881	8	3
879.84	n/a	219961	201	3
880.248	n/a	220063	12	3
880.968	n/a	220243	1	3
881.46	n/a	220366	14	3
881.78	n/a	220446	7	3
882.1	n/a	220526	11	3
882.416	n/a	220605	201	3
882.704	n/a	220677	14	3
883.052	n/a	220764	10	3
883.396	n/a	220850	11	3
884.108	n/a	221028	7	3
884.376	n/a	221095	14	3
884.5	n/a	221126	201	3
